step,t,solve_ms,mx,my,myaw_deg,v,min_dist,ref_x,ref_y,steer_rad,accel_cmd,throttle,brake,z,vz,step_ms
972,246.735,24.4612,-28.585,22.849,-124.37,2.247,0.690,-27.990,22.500,0.1581,0.0805,0.034,0.000,0.197,-0.018,100.089
973,247.035,22.0204,-28.639,22.750,-123.93,2.250,0.689,-28.068,22.364,0.1647,-0.1169,0.017,0.000,0.197,0.001,100.565
974,247.286,18.7752,-28.692,22.650,-123.51,2.258,0.687,-28.068,22.364,0.1300,-0.2142,0.008,0.000,0.197,0.015,100.210
975,247.585,29.0291,-28.745,22.550,-123.12,2.238,0.682,-28.145,22.226,0.1729,0.0042,0.027,0.000,0.197,0.009,99.868
976,247.785,27.8514,-28.797,22.451,-122.75,2.210,0.682,-28.220,22.088,0.1393,-0.0482,0.022,0.000,0.197,0.011,50.196
977,248.085,36.3248,-28.848,22.352,-122.39,2.210,0.682,-28.220,22.088,0.2104,0.2090,0.045,0.000,0.197,0.011,99.915
978,248.285,21.1947,-28.899,22.254,-122.05,2.217,0.678,-28.293,21.949,0.2011,-0.2005,0.009,0.000,0.197,0.003,50.020
979,248.535,23.3344,-28.949,22.154,-121.70,2.231,0.678,-28.365,21.810,0.2041,0.1559,0.040,0.000,0.197,0.004,50.071
980,248.785,30.2511,-28.998,22.053,-121.31,2.222,0.678,-28.365,21.810,0.1968,0.0367,0.030,0.000,0.197,-0.006,100.262
981,249.085,25.0675,-29.045,21.952,-120.87,2.226,0.672,-28.436,21.670,0.1504,0.0372,0.030,0.000,0.197,-0.008,100.091
982,249.285,17.5482,-29.092,21.849,-120.39,2.245,0.669,-28.505,21.528,0.1557,0.1234,0.038,0.000,0.197,-0.005,49.920
983,249.585,26.4019,-29.138,21.746,-119.92,2.253,0.669,-28.505,21.528,0.1493,0.1051,0.036,0.000,0.197,-0.002,100.643
984,249.785,17.7633,-29.184,21.642,-119.52,2.268,0.663,-28.572,21.387,0.1580,-0.0349,0.024,0.000,0.198,-0.005,50.621
985,250.086,27.9398,-29.230,21.538,-119.16,2.277,0.661,-28.639,21.244,0.1967,0.0579,0.032,0.000,0.198,0.002,100.817
986,250.335,25.0746,-29.276,21.433,-118.79,2.277,0.662,-28.703,21.101,0.1742,0.1914,0.044,0.000,0.198,-0.009,100.613
987,250.635,22.7978,-29.321,21.328,-118.37,2.284,0.658,-28.703,21.101,0.1567,-0.0144,0.026,0.000,0.198,-0.005,100.249
988,250.885,19.0346,-29.365,21.221,-117.92,2.311,0.654,-28.766,20.957,0.1535,-0.0512,0.023,0.000,0.198,0.004,100.095
989,251.185,18.2722,-29.409,21.113,-117.49,2.309,0.654,-28.828,20.813,0.1625,-0.0547,0.022,0.000,0.198,0.010,100.138
990,251.435,17.6131,-29.452,21.006,-117.10,2.296,0.653,-28.828,20.813,0.1620,-0.0365,0.024,0.000,0.198,0.008,100.510
991,251.735,20.2457,-29.494,20.899,-116.72,2.288,0.648,-28.888,20.668,0.2044,-0.2062,0.009,0.000,0.198,0.013,99.914
992,251.985,22.3526,-29.535,20.791,-116.32,2.275,0.647,-28.947,20.522,0.1874,-0.0767,0.020,0.000,0.197,0.017,100.040
993,252.285,31.8067,-29.574,20.685,-115.89,2.255,0.648,-28.947,20.522,0.1685,-0.1442,0.014,0.000,0.197,0.010,100.132
994,252.535,29.3906,-29.612,20.578,-115.43,2.241,0.641,-29.004,20.376,0.1626,0.1673,0.041,0.000,0.196,0.009,100.453
995,252.786,16.0731,-29.649,20.472,-114.98,2.233,0.638,-29.059,20.229,0.1608,-0.0120,0.026,0.000,0.196,0.002,50.077
996,253.035,15.6154,-29.685,20.366,-114.57,2.247,0.639,-29.113,20.081,0.1516,-0.0260,0.025,0.000,0.196,-0.005,100.173
997,253.335,17.9398,-29.722,20.259,-114.18,2.249,0.634,-29.113,20.081,0.1766,-0.1869,0.010,0.000,0.197,-0.013,99.978
998,253.586,21.6130,-29.758,20.152,-113.79,2.235,0.631,-29.166,19.933,0.1912,0.0945,0.035,0.000,0.197,-0.018,100.178
999,253.886,18.2595,-29.792,20.046,-113.41,2.222,0.632,-29.217,19.784,0.1526,-0.1457,0.014,0.000,0.197,-0.022,99.693
1000,254.135,20.5056,-29.826,19.939,-113.00,2.220,0.629,-29.217,19.784,0.1593,-0.0512,0.022,0.000,0.197,-0.017,100.053
1001,254.435,24.6099,-29.859,19.833,-112.60,2.209,0.625,-29.266,19.635,0.1634,0.0984,0.035,0.000,0.197,-0.009,99.682
1002,254.635,19.4371,-29.891,19.727,-112.22,2.194,0.626,-29.314,19.486,0.1785,0.0555,0.031,0.000,0.197,0.005,49.551
1003,254.935,27.0569,-29.923,19.621,-111.85,2.213,0.624,-29.314,19.486,0.1746,0.1929,0.044,0.000,0.197,0.020,99.779
1004,255.135,16.5271,-29.953,19.513,-111.44,2.233,0.619,-29.360,19.335,0.1674,-0.0160,0.025,0.000,0.197,0.031,50.071
1005,255.435,18.7029,-29.983,19.404,-111.00,2.253,0.619,-29.404,19.185,0.1671,0.0100,0.028,0.000,0.197,0.031,100.083
1006,255.685,25.0908,-30.012,19.295,-110.56,2.261,0.617,-29.404,19.185,0.1598,0.1463,0.040,0.000,0.197,0.012,99.707
1007,255.985,31.5514,-30.040,19.185,-110.14,2.263,0.612,-29.447,19.034,0.1729,-0.1618,0.013,0.000,0.197,-0.008,99.931
1008,256.235,25.3909,-30.068,19.075,-109.73,2.268,0.610,-29.489,18.882,0.1591,0.2260,0.047,0.000,0.198,-0.013,100.055
1009,256.535,22.0653,-30.095,18.964,-109.32,2.262,0.612,-29.489,18.882,0.1599,-0.0530,0.022,0.000,0.198,-0.024,99.922
1010,256.785,25.9205,-30.122,18.853,-108.91,2.276,0.606,-29.529,18.730,0.1818,0.0677,0.033,0.000,0.198,-0.021,100.074
1011,257.085,17.4357,-30.149,18.742,-108.51,2.282,0.604,-29.567,18.578,0.1554,0.0945,0.036,0.000,0.198,-0.015,100.772
1012,257.335,25.9708,-30.173,18.630,-108.10,2.290,0.605,-29.604,18.425,0.1286,0.1428,0.040,0.000,0.198,-0.025,100.227
1013,257.635,17.8538,-30.198,18.517,-107.69,2.302,0.602,-29.604,18.425,0.1629,0.0030,0.028,0.000,0.198,-0.009,100.174
1014,257.885,19.8507,-30.223,18.404,-107.31,2.311,0.599,-29.639,18.272,0.1826,-0.0375,0.024,0.000,0.198,-0.006,99.882
1015,258.186,18.3047,-30.248,18.290,-106.98,2.309,0.601,-29.672,18.119,0.1706,0.0282,0.030,0.000,0.199,0.012,99.981
1016,258.385,31.5750,-30.271,18.176,-106.61,2.310,0.602,-29.672,18.119,0.1863,-0.0838,0.020,0.000,0.198,0.020,49.695
1017,258.635,14.8764,-30.293,18.062,-106.19,2.315,0.597,-29.704,17.965,0.1823,0.1476,0.040,0.000,0.197,0.026,50.329
1018,258.885,14.9660,-30.314,17.948,-105.73,2.315,0.595,-29.734,17.811,0.1595,-0.1758,0.012,0.000,0.197,0.045,99.972
1019,259.136,16.1282,-30.332,17.832,-105.25,2.327,0.596,-29.763,17.656,0.1531,-0.0450,0.023,0.000,0.196,0.034,50.158
1020,259.385,21.7249,-30.351,17.717,-104.81,2.310,0.591,-29.763,17.656,0.1470,0.0683,0.033,0.000,0.197,0.028,100.292
1021,259.685,38.3773,-30.369,17.603,-104.41,2.296,0.588,-29.790,17.502,0.1545,-0.1306,0.016,0.000,0.197,0.019,100.262
1022,259.936,23.8574,-30.387,17.489,-104.04,2.300,0.589,-29.815,17.347,0.1762,-0.0715,0.021,0.000,0.197,0.005,100.210
1023,260.185,21.0895,-30.404,17.376,-103.67,2.289,0.590,-29.815,17.347,0.1509,-0.0094,0.026,0.000,0.197,-0.007,50.529
1024,260.435,29.9558,-30.420,17.262,-103.26,2.283,0.585,-29.839,17.191,0.1896,0.0710,0.033,0.000,0.197,-0.019,99.986
1025,260.736,23.4038,-30.436,17.149,-102.85,2.284,0.586,-29.861,17.036,0.1766,-0.0589,0.022,0.000,0.197,-0.030,99.974
1026,260.985,19.3384,-30.450,17.035,-102.46,2.284,0.589,-29.861,17.036,0.1642,-0.0802,0.020,0.000,0.197,-0.048,100.165
1027,261.285,16.3903,-30.463,16.921,-102.05,2.274,0.583,-29.882,16.880,0.1449,-0.0089,0.026,0.000,0.197,-0.052,100.794
1028,261.485,19.7983,-30.475,16.807,-101.61,2.262,0.580,-29.901,16.724,0.1671,-0.0040,0.027,0.000,0.197,-0.026,49.966
1029,261.786,22.5598,-30.487,16.694,-101.21,2.265,0.583,-29.918,16.568,0.1803,0.1198,0.038,0.000,0.198,-0.003,100.398
1030,261.985,16.7511,-30.499,16.581,-100.85,2.269,0.581,-29.918,16.568,0.1488,-0.2181,0.008,0.000,0.198,0.016,49.886
1031,262.235,17.0852,-30.509,16.467,-100.45,2.282,0.578,-29.933,16.412,0.1519,0.0556,0.032,0.000,0.198,0.034,50.118
1032,262.436,15.3429,-30.519,16.354,-100.04,2.259,0.580,-29.947,16.255,0.1729,-0.1265,0.016,0.000,0.198,0.037,50.135
1033,262.735,19.6429,-30.528,16.241,-99.65,2.249,0.580,-29.947,16.255,0.1915,-0.1151,0.017,0.000,0.198,0.033,100.348
1034,262.985,16.7793,-30.535,16.128,-99.28,2.240,0.576,-29.960,16.099,0.1890,0.0267,0.029,0.000,0.197,0.018,100.303
1035,263.286,16.3668,-30.542,16.016,-98.87,2.230,0.576,-29.970,15.942,0.1507,-0.0471,0.022,0.000,0.197,0.005,99.799
1036,263.486,17.6434,-30.547,15.904,-98.42,2.237,0.578,-29.970,15.942,0.1680,0.1469,0.040,0.000,0.196,0.010,50.112
1037,263.786,16.0466,-30.552,15.792,-97.97,2.240,0.572,-29.979,15.785,0.1607,0.0485,0.031,0.000,0.197,-0.009,100.414
1038,263.985,25.4489,-30.556,15.680,-97.57,2.247,0.571,-29.987,15.628,0.1415,-0.0171,0.025,0.000,0.197,-0.027,50.123
1039,264.235,16.5296,-30.559,15.566,-97.18,2.253,0.574,-29.993,15.471,0.1542,0.0394,0.030,0.000,0.197,-0.033,50.199
1040,264.435,21.5575,-30.563,15.453,-96.81,2.253,0.571,-29.993,15.471,0.1571,0.1527,0.040,0.000,0.198,-0.029,50.115
1041,264.735,17.2891,-30.566,15.340,-96.45,2.267,0.570,-29.997,15.314,0.1444,0.2132,0.046,0.000,0.198,-0.013,99.941
1042,264.936,15.6834,-30.568,15.226,-96.07,2.291,0.573,-29.999,15.157,0.1621,0.0069,0.028,0.000,0.198,0.014,50.116
1043,265.185,18.1378,-30.570,15.110,-95.68,2.310,0.572,-29.999,15.157,0.1703,0.2357,0.048,0.000,0.198,0.025,50.218
1044,265.386,18.7443,-30.570,14.994,-95.29,2.316,0.570,-30.000,15.000,0.1752,-0.1586,0.014,0.000,0.198,0.029,50.139
1045,265.685,17.1430,-30.570,14.877,-94.89,2.330,0.571,-29.999,14.843,0.1725,0.0315,0.030,0.000,0.198,0.028,100.411
1046,265.936,17.7751,-30.567,14.759,-94.46,2.323,0.574,-29.999,14.843,0.1569,-0.0037,0.027,0.000,0.198,0.024,100.073
1047,266.186,17.2575,-30.564,14.642,-94.00,2.327,0.569,-29.997,14.686,0.1722,0.0196,0.029,0.000,0.198,0.037,50.328
1048,266.386,15.5266,-30.560,14.525,-93.57,2.331,0.567,-29.993,14.529,0.1710,-0.1160,0.017,0.000,0.198,0.036,50.110
1049,266.636,16.9904,-30.555,14.408,-93.16,2.335,0.570,-29.987,14.372,0.1819,-0.2490,0.005,0.000,0.197,0.029,49.847
1050,266.835,16.6570,-30.549,14.292,-92.73,2.319,0.568,-29.987,14.372,0.1784,0.1341,0.039,0.000,0.197,0.004,50.119
1051,267.085,17.0575,-30.542,14.177,-92.28,2.287,0.564,-29.979,14.215,0.1426,-0.0630,0.022,0.000,0.197,-0.003,50.097
1052,267.336,17.3051,-30.534,14.062,-91.82,2.293,0.564,-29.970,14.058,0.1886,-0.0409,0.023,0.000,0.196,-0.017,99.991
1053,267.586,17.4327,-30.526,13.947,-91.40,2.287,0.567,-29.970,14.058,0.1825,-0.0837,0.020,0.000,0.197,-0.028,50.161
1054,267.785,20.4463,-30.518,13.833,-91.01,2.278,0.562,-29.960,13.901,0.1711,-0.0627,0.021,0.000,0.197,-0.041,50.212
1055,268.035,15.8023,-30.507,13.719,-90.60,2.270,0.561,-29.947,13.745,0.1369,-0.0585,0.022,0.000,0.197,-0.033,50.271
1056,268.235,17.3997,-30.497,13.606,-90.14,2.265,0.563,-29.933,13.588,0.1499,-0.1254,0.016,0.000,0.197,-0.016,50.006
1057,268.486,16.0712,-30.486,13.493,-89.72,2.251,0.561,-29.933,13.588,0.1454,0.1592,0.041,0.000,0.198,-0.014,50.345
1058,268.685,18.4549,-30.475,13.381,-89.36,2.236,0.559,-29.918,13.432,0.1762,0.0786,0.034,0.000,0.198,0.001,49.886
1059,268.935,17.2375,-30.463,13.269,-89.02,2.252,0.563,-29.901,13.276,0.1679,0.0912,0.035,0.000,0.198,0.005,50.255
1060,269.186,17.1541,-30.451,13.156,-88.65,2.275,0.563,-29.901,13.276,0.1676,0.0477,0.031,0.000,0.198,0.020,100.060
1061,269.435,15.7099,-30.437,13.042,-88.24,2.289,0.560,-29.882,13.120,0.1349,0.0368,0.030,0.000,0.198,0.027,49.949
1062,269.636,16.5230,-30.421,12.928,-87.80,2.304,0.561,-29.861,12.964,0.1616,0.1771,0.043,0.000,0.197,0.036,50.087
1063,269.886,16.5360,-30.406,12.813,-87.40,2.309,0.565,-29.861,12.964,0.1843,-0.0659,0.022,0.000,0.198,0.031,50.143
1064,270.086,17.4861,-30.390,12.698,-87.03,2.316,0.562,-29.839,12.809,0.1332,0.2241,0.047,0.000,0.198,0.012,50.081
1065,270.336,18.5286,-30.372,12.583,-86.65,2.322,0.561,-29.815,12.653,0.1711,0.1176,0.038,0.000,0.198,-0.003,49.995
1066,270.535,16.3686,-30.355,12.467,-86.25,2.346,0.566,-29.790,12.498,0.1568,-0.0466,0.024,0.000,0.198,-0.008,49.813
1067,270.835,16.3942,-30.336,12.350,-85.86,2.365,0.566,-29.790,12.498,0.1719,-0.0347,0.025,0.000,0.198,-0.019,100.128
1068,271.036,19.0233,-30.316,12.234,-85.46,2.360,0.564,-29.763,12.344,0.1633,0.0080,0.028,0.000,0.198,-0.024,50.345
1069,271.286,16.6687,-30.295,12.118,-85.04,2.358,0.565,-29.734,12.189,0.1784,0.0142,0.029,0.000,0.198,-0.034,50.097
1070,271.486,16.3022,-30.273,12.002,-84.60,2.354,0.570,-29.704,12.035,0.1716,0.0425,0.031,0.000,0.197,-0.034,50.646
1071,271.785,23.8154,-30.249,11.886,-84.16,2.355,0.565,-29.704,12.035,0.1824,-0.0426,0.024,0.000,0.197,-0.036,100.104
1072,271.985,16.4458,-30.225,11.770,-83.72,2.352,0.564,-29.672,11.881,0.1700,-0.0959,0.019,0.000,0.197,-0.032,50.168
1073,272.235,15.5679,-30.199,11.654,-83.26,2.348,0.565,-29.639,11.728,0.1692,-0.1490,0.014,0.000,0.197,-0.031,50.302
1074,272.485,16.6160,-30.173,11.539,-82.80,2.332,0.566,-29.639,11.728,0.1777,-0.1449,0.014,0.000,0.197,-0.025,99.938
1075,272.735,17.1789,-30.146,11.425,-82.36,2.313,0.562,-29.604,11.575,0.1843,0.1818,0.043,0.000,0.197,-0.021,50.184
1076,272.935,17.1338,-30.118,11.313,-81.92,2.304,0.562,-29.567,11.422,0.1387,-0.1485,0.014,0.000,0.197,-0.017,50.055
1077,273.186,16.1835,-30.089,11.201,-81.46,2.321,0.564,-29.529,11.270,0.1575,-0.0438,0.023,0.000,0.197,0.005,50.260
1078,273.385,16.8523,-30.060,11.088,-81.01,2.301,0.561,-29.529,11.270,0.1675,-0.2043,0.009,0.000,0.197,0.018,50.182
1079,273.635,15.6310,-30.031,10.977,-80.61,2.276,0.560,-29.489,11.118,0.1783,-0.0381,0.024,0.000,0.197,0.002,50.036
1080,273.835,17.9393,-30.001,10.867,-80.22,2.254,0.562,-29.447,10.966,0.1785,0.0272,0.029,0.000,0.197,0.000,49.820
1081,274.086,15.6802,-29.969,10.758,-79.80,2.253,0.562,-29.447,10.966,0.1768,-0.0537,0.022,0.000,0.196,0.001,50.290
1082,274.285,18.7737,-29.937,10.649,-79.35,2.260,0.558,-29.404,10.815,0.1771,0.0000,0.027,0.000,0.196,0.016,50.143
1083,274.585,18.2817,-29.904,10.540,-78.90,2.259,0.558,-29.360,10.665,0.1506,0.1020,0.036,0.000,0.196,0.020,99.892
1084,274.835,23.4715,-29.870,10.432,-78.47,2.258,0.561,-29.360,10.665,0.1563,-0.1016,0.018,0.000,0.196,0.032,100.148
1085,275.136,15.8831,-29.837,10.324,-78.06,2.263,0.557,-29.314,10.514,0.1770,0.1035,0.036,0.000,0.197,0.029,99.973
1086,275.385,20.1371,-29.802,10.215,-77.67,2.258,0.557,-29.266,10.365,0.1460,-0.0867,0.019,0.000,0.197,0.008,99.892
1087,275.635,16.5314,-29.767,10.107,-77.27,2.266,0.561,-29.217,10.216,0.1670,0.1560,0.041,0.000,0.197,-0.002,50.329
1088,275.835,16.9014,-29.731,9.999,-76.87,2.269,0.558,-29.217,10.216,0.1731,0.1091,0.037,0.000,0.198,-0.013,50.196
1089,276.085,17.9293,-29.695,9.891,-76.49,2.282,0.558,-29.166,10.067,0.1982,0.1033,0.036,0.000,0.198,-0.021,50.889
1090,276.286,16.0119,-29.657,9.783,-76.09,2.293,0.560,-29.113,9.919,0.1468,-0.0323,0.024,0.000,0.197,-0.017,50.205
1091,276.535,16.5804,-29.617,9.674,-75.66,2.303,0.560,-29.113,9.919,0.1575,-0.0769,0.020,0.000,0.197,-0.009,49.937
1092,276.786,16.4668,-29.577,9.565,-75.21,2.302,0.558,-29.059,9.771,0.1873,0.0578,0.032,0.000,0.197,-0.006,100.089
1093,277.085,15.5930,-29.537,9.457,-74.81,2.295,0.559,-29.004,9.624,0.1856,0.0767,0.034,0.000,0.198,-0.012,100.094
1094,277.286,15.4923,-29.496,9.349,-74.42,2.309,0.563,-29.004,9.624,0.1506,-0.2192,0.008,0.000,0.197,-0.018,50.157
1095,277.585,26.3388,-29.453,9.242,-73.98,2.310,0.558,-28.947,9.478,0.1750,0.0551,0.032,0.000,0.197,0.003,100.046
1096,277.785,18.3536,-29.409,9.135,-73.54,2.279,0.557,-28.888,9.332,0.1865,-0.1786,0.011,0.000,0.197,0.012,49.955
1097,278.086,21.2389,-29.366,9.029,-73.12,2.265,0.561,-28.828,9.187,0.1900,-0.0731,0.020,0.000,0.197,0.014,100.032
1098,278.335,16.6422,-29.321,8.924,-72.71,2.254,0.559,-28.828,9.187,0.1490,-0.0283,0.024,0.000,0.197,0.028,100.146
1099,278.585,28.7305,-29.275,8.820,-72.25,2.251,0.555,-28.766,9.043,0.1649,0.0476,0.031,0.000,0.196,0.030,50.179
1100,278.835,16.2323,-29.229,8.717,-71.79,2.252,0.557,-28.703,8.899,0.1605,0.0198,0.029,0.000,0.196,0.024,100.080
1101,279.086,21.7211,-29.183,8.614,-71.38,2.257,0.558,-28.703,8.899,0.1705,-0.0149,0.026,0.000,0.197,0.015,50.211
1102,279.335,25.0545,-29.136,8.511,-70.99,2.257,0.555,-28.639,8.756,0.1789,-0.0333,0.024,0.000,0.197,0.005,100.273
1103,279.636,16.0279,-29.089,8.408,-70.59,2.253,0.556,-28.572,8.613,0.1541,-0.0002,0.027,0.000,0.197,-0.014,100.219
1104,279.836,19.3932,-29.040,8.306,-70.15,2.251,0.559,-28.572,8.613,0.1748,0.0798,0.034,0.000,0.197,-0.017,50.140
1105,280.135,23.8213,-28.991,8.204,-69.73,2.255,0.555,-28.505,8.472,0.1294,0.2242,0.047,0.000,0.197,-0.025,99.882
1106,280.386,23.7305,-28.941,8.102,-69.32,2.267,0.554,-28.436,8.330,0.1287,0.2269,0.047,0.000,0.197,-0.020,99.764
1107,280.635,15.7364,-28.890,7.999,-68.94,2.292,0.559,-28.365,8.190,0.1594,-0.1482,0.014,0.000,0.198,-0.010,50.193
1108,280.835,17.9349,-28.840,7.895,-68.60,2.308,0.559,-28.365,8.190,0.1374,0.0783,0.034,0.000,0.199,-0.008,50.078
1109,281.135,22.2302,-28.788,7.791,-68.27,2.303,0.559,-28.293,8.051,0.1634,0.1168,0.038,0.000,0.199,0.000,99.987
1110,281.385,25.1462,-28.736,7.687,-67.92,2.309,0.563,-28.220,7.912,0.1536,0.0195,0.029,0.000,0.199,0.019,100.210
1111,281.685,31.6737,-28.683,7.583,-67.55,2.327,0.568,-28.220,7.912,0.1608,-0.0991,0.019,0.000,0.198,0.023,99.928
1112,281.935,21.3712,-28.628,7.480,-67.15,2.331,0.566,-28.145,7.774,0.1767,-0.1411,0.015,0.000,0.198,0.032,100.069
1113,282.235,32.9014,-28.572,7.377,-66.74,2.318,0.567,-28.068,7.636,0.2031,0.2223,0.047,0.000,0.197,0.017,99.849
1114,282.485,32.4245,-28.516,7.276,-66.31,2.308,0.571,-27.990,7.500,0.1801,-0.0547,0.023,0.000,0.197,0.014,99.954
1115,282.735,27.6455,-28.457,7.176,-65.86,2.322,0.569,-27.990,7.500,0.1675,-0.0339,0.024,0.000,0.197,0.014,49.710
1116,282.985,29.8825,-28.398,7.075,-65.39,2.328,0.566,-27.911,7.364,0.1861,-0.1058,0.018,0.000,0.197,0.022,100.015
1117,283.285,24.1970,-28.338,6.975,-64.94,2.317,0.568,-27.830,7.230,0.1679,-0.0806,0.020,0.000,0.197,0.012,100.104
1118,283.485,17.2119,-28.278,6.875,-64.50,2.302,0.571,-27.830,7.230,0.2007,-0.2550,0.005,0.000,0.197,0.001,49.706
1119,283.785,25.5917,-28.217,6.777,-64.07,2.289,0.567,-27.748,7.096,0.1626,-0.2018,0.009,0.000,0.197,-0.024,99.948
1120,283.986,17.5604,-28.157,6.681,-63.62,2.254,0.566,-27.665,6.963,0.1632,0.0206,0.028,0.000,0.196,-0.046,49.966
1121,284.286,20.3451,-28.096,6.586,-63.19,2.221,0.571,-27.580,6.830,0.1554,0.0592,0.032,0.000,0.197,-0.047,100.118
1122,284.535,30.9412,-28.036,6.492,-62.79,2.217,0.568,-27.580,6.830,0.1594,0.2947,0.053,0.000,0.197,-0.038,100.125
1123,284.785,17.1270,-27.976,6.398,-62.41,2.243,0.568,-27.494,6.699,0.1614,-0.0525,0.022,0.000,0.197,-0.011,50.288
1124,284.985,22.2128,-27.914,6.303,-62.03,2.270,0.573,-27.406,6.569,0.1590,0.2043,0.045,0.000,0.197,0.014,50.172
1125,285.285,27.2717,-27.850,6.208,-61.62,2.280,0.572,-27.406,6.569,0.1548,-0.1477,0.014,0.000,0.198,0.019,100.232
1126,285.535,29.8593,-27.786,6.113,-61.21,2.290,0.571,-27.317,6.439,0.1624,-0.0525,0.022,0.000,0.198,0.027,100.040
1127,285.836,27.4077,-27.721,6.018,-60.82,2.270,0.574,-27.227,6.311,0.1907,0.2026,0.045,0.000,0.198,0.028,99.945
1128,286.086,29.5679,-27.656,5.924,-60.43,2.272,0.577,-27.227,6.311,0.1572,-0.0038,0.027,0.000,0.198,0.034,100.262
1129,286.335,25.4855,-27.589,5.831,-60.01,2.298,0.574,-27.135,6.183,0.1950,-0.0030,0.027,0.000,0.197,0.039,49.827
1130,286.586,20.5855,-27.521,5.737,-59.58,2.310,0.576,-27.042,6.057,0.1729,-0.0856,0.020,0.000,0.197,0.024,100.193
1131,286.885,16.5891,-27.453,5.644,-59.15,2.305,0.581,-26.948,5.931,0.1643,0.2643,0.051,0.000,0.197,0.012,100.225
1132,287.085,19.0963,-27.383,5.552,-58.72,2.304,0.577,-26.948,5.931,0.1866,-0.0031,0.027,0.000,0.197,-0.015,50.071
1133,287.386,31.2212,-27.313,5.460,-58.29,2.325,0.577,-26.852,5.806,0.1558,0.0089,0.028,0.000,0.197,-0.030,100.537
1134,287.635,19.7200,-27.241,5.367,-57.86,2.329,0.579,-26.755,5.683,0.1802,0.0379,0.031,0.000,0.197,-0.031,99.998
1135,287.936,21.0068,-27.169,5.275,-57.43,2.327,0.581,-26.755,5.683,0.1661,-0.1078,0.018,0.000,0.198,-0.033,100.061
1136,288.185,14.4863,-27.097,5.183,-57.02,2.326,0.579,-26.657,5.560,0.1611,0.0428,0.031,0.000,0.198,-0.034,99.504
1137,288.435,17.3093,-27.023,5.092,-56.59,2.322,0.581,-26.558,5.439,0.1720,-0.1303,0.016,0.000,0.198,-0.034,49.917
1138,288.685,16.7949,-26.950,5.002,-56.17,2.320,0.586,-26.457,5.318,0.1864,-0.0695,0.021,0.000,0.198,-0.039,100.125
1139,288.985,17.5272,-26.875,4.913,-55.75,2.304,0.583,-26.457,5.318,0.1570,-0.1956,0.010,0.000,0.198,-0.035,99.994
1140,289.185,18.6144,-26.800,4.825,-55.30,2.283,0.581,-26.355,5.199,0.1767,0.1375,0.039,0.000,0.197,-0.027,50.152
1141,289.485,16.8855,-26.726,4.738,-54.86,2.267,0.585,-26.252,5.080,0.2038,0.1106,0.037,0.000,0.197,0.002,100.294
1142,289.735,35.7771,-26.651,4.652,-54.45,2.283,0.586,-26.252,5.080,0.1759,0.0517,0.032,0.000,0.197,0.022,100.130
1143,290.035,18.1135,-26.574,4.566,-54.02,2.304,0.583,-26.147,4.963,0.1648,-0.0778,0.020,0.000,0.197,0.045,100.192
1144,290.285,24.4786,-26.496,4.480,-53.56,2.314,0.584,-26.041,4.847,0.1642,-0.1543,0.014,0.000,0.197,0.054,100.182
1145,290.535,24.2167,-26.418,4.394,-53.11,2.298,0.589,-26.041,4.847,0.1458,0.0493,0.031,0.000,0.197,0.039,49.822
1146,290.786,26.2795,-26.339,4.310,-52.69,2.278,0.585,-25.935,4.732,0.1841,-0.0357,0.024,0.000,0.197,0.028,100.194
1147,291.085,17.6991,-26.262,4.226,-52.32,2.277,0.586,-25.826,4.618,0.1369,0.0227,0.029,0.000,0.198,0.009,100.127
1148,291.285,28.6634,-26.184,4.142,-51.94,2.284,0.591,-25.717,4.505,0.1717,0.1891,0.044,0.000,0.198,0.005,50.233
1149,291.585,31.6612,-26.105,4.059,-51.57,2.295,0.591,-25.717,4.505,0.1867,-0.1079,0.018,0.000,0.198,-0.001,100.087
1150,291.785,22.3893,-26.026,3.975,-51.20,2.309,0.592,-25.607,4.393,0.1836,-0.0745,0.021,0.000,0.198,-0.020,49.825
1151,292.085,20.6303,-25.945,3.892,-50.82,2.300,0.596,-25.495,4.283,0.1667,0.0271,0.030,0.000,0.197,-0.036,100.217
1152,292.335,28.0510,-25.863,3.811,-50.40,2.285,0.598,-25.495,4.283,0.1866,-0.0488,0.023,0.000,0.197,-0.034,99.893
1153,292.636,16.7240,-25.781,3.731,-49.96,2.284,0.596,-25.382,4.174,0.1950,0.0108,0.028,0.000,0.197,-0.040,99.957
1154,292.885,34.3059,-25.698,3.651,-49.53,2.285,0.597,-25.268,4.065,0.1689,-0.1070,0.018,0.000,0.197,-0.036,99.978
1155,293.185,23.4600,-25.614,3.573,-49.07,2.279,0.601,-25.153,3.959,0.1728,-0.1788,0.011,0.000,0.197,-0.011,100.302
1156,293.386,16.3210,-25.530,3.495,-48.61,2.267,0.598,-25.153,3.959,0.2031,0.0556,0.032,0.000,0.197,0.013,50.096
1157,293.635,31.3095,-25.447,3.419,-48.17,2.250,0.597,-25.037,3.853,0.1573,0.1144,0.037,0.000,0.197,0.008,49.937
1158,293.885,18.4675,-25.362,3.343,-47.74,2.249,0.600,-24.920,3.748,0.1926,0.0717,0.033,0.000,0.197,0.021,99.909
1159,294.185,28.3064,-25.278,3.268,-47.32,2.262,0.599,-24.920,3.748,0.1997,-0.0335,0.024,0.000,0.197,0.022,100.018
