step,t,solve_ms,mx,my,myaw_deg,v,min_dist,ref_x,ref_y,steer_rad,accel_cmd,throttle,brake,z,vz,step_ms
946,4384.107,4222.1703,-29.627,14.137,-93.24,2.486,0.353,-29.970,14.058,0.1653,0.0605,0.035,0.000,0.197,-0.012,100.245
947,4388.457,4062.9729,-29.621,14.013,-92.80,2.495,0.352,-29.970,14.058,0.1732,0.0576,0.034,0.000,0.197,-0.001,100.105
948,4392.857,4150.1869,-29.614,13.888,-92.35,2.503,0.346,-29.960,13.901,0.1785,0.0231,0.031,0.000,0.197,0.012,100.071
949,4397.257,4138.5381,-29.606,13.762,-91.88,2.512,0.341,-29.947,13.745,0.1855,0.0061,0.030,0.000,0.197,0.017,100.092
950,4401.657,4235.5877,-29.597,13.637,-91.39,2.519,0.340,-29.933,13.588,0.1782,-0.0445,0.025,0.000,0.197,0.016,50.222
951,4406.007,4082.0309,-29.586,13.511,-90.88,2.516,0.341,-29.918,13.432,0.1903,-0.0108,0.028,0.000,0.196,0.025,100.207
952,4410.457,4262.0451,-29.573,13.385,-90.37,2.504,0.345,-29.901,13.276,0.1924,-0.0319,0.026,0.000,0.197,0.022,50.286
953,4414.858,4156.7966,-29.560,13.260,-89.86,2.491,0.341,-29.901,13.276,0.1966,-0.0471,0.025,0.000,0.196,0.014,49.991
954,4419.357,4259.7357,-29.544,13.136,-89.35,2.482,0.338,-29.882,13.120,0.1872,-0.0245,0.027,0.000,0.196,0.013,100.081
955,4423.708,4077.4095,-29.528,13.011,-88.81,2.479,0.337,-29.861,12.964,0.1887,-0.0530,0.024,0.000,0.196,0.014,100.055
956,4427.957,4073.9961,-29.511,12.887,-88.28,2.473,0.338,-29.839,12.809,0.1900,-0.0093,0.028,0.000,0.196,0.014,50.123
957,4432.458,4252.3164,-29.492,12.764,-87.76,2.471,0.341,-29.815,12.653,0.1830,0.0120,0.030,0.000,0.196,0.022,50.197
958,4436.857,4188.7689,-29.473,12.640,-87.25,2.475,0.343,-29.815,12.653,0.1707,0.0241,0.031,0.000,0.196,0.031,99.995
959,4441.258,4146.4049,-29.453,12.517,-86.73,2.481,0.338,-29.790,12.498,0.1692,0.0432,0.033,0.000,0.196,0.041,99.986
960,4445.658,4215.5344,-29.432,12.394,-86.24,2.484,0.334,-29.763,12.344,0.1816,0.0409,0.033,0.000,0.197,0.049,50.163
961,4449.907,4007.9664,-29.411,12.271,-85.78,2.492,0.333,-29.734,12.189,0.1796,0.0729,0.036,0.000,0.197,0.037,50.141
962,4454.058,3975.7039,-29.388,12.148,-85.31,2.502,0.335,-29.704,12.035,0.1879,0.1213,0.040,0.000,0.197,0.026,50.578
963,4458.457,4147.3714,-29.364,12.025,-84.82,2.511,0.340,-29.672,11.881,0.1903,0.0763,0.036,0.000,0.197,0.020,99.949
964,4463.157,4544.3270,-29.339,11.901,-84.31,2.522,0.334,-29.672,11.881,0.1809,0.0634,0.035,0.000,0.197,0.008,50.145
965,4467.708,4336.7238,-29.311,11.777,-83.78,2.524,0.331,-29.639,11.728,0.1854,0.0287,0.032,0.000,0.196,0.001,50.163
966,4472.357,4443.1341,-29.283,11.652,-83.26,2.525,0.330,-29.604,11.575,0.1935,0.0038,0.030,0.000,0.197,-0.005,100.881
967,4476.958,4320.2075,-29.254,11.528,-82.75,2.526,0.330,-29.567,11.422,0.1897,-0.0018,0.030,0.000,0.197,-0.015,100.411
968,4481.308,4146.8159,-29.223,11.404,-82.23,2.527,0.334,-29.529,11.270,0.1923,-0.0876,0.022,0.000,0.197,-0.017,99.880
969,4485.808,4263.2766,-29.191,11.280,-81.68,2.526,0.338,-29.529,11.270,0.1971,-0.0427,0.026,0.000,0.197,-0.011,50.354
970,4490.459,4445.7880,-29.158,11.157,-81.14,2.521,0.333,-29.489,11.118,0.1872,-0.0358,0.026,0.000,0.196,-0.012,99.997
971,4494.958,4279.6666,-29.123,11.035,-80.60,2.516,0.331,-29.447,10.966,0.1787,-0.0266,0.027,0.000,0.196,-0.007,49.600
972,4499.508,4345.2843,-29.088,10.913,-80.06,2.518,0.331,-29.404,10.815,0.1865,-0.0672,0.023,0.000,0.196,-0.002,100.087
973,4504.108,4334.4398,-29.052,10.792,-79.55,2.517,0.333,-29.360,10.665,0.1909,-0.0200,0.028,0.000,0.196,-0.004,100.545
974,4508.858,4530.8161,-29.015,10.672,-79.05,2.511,0.337,-29.314,10.514,0.1733,0.0253,0.032,0.000,0.196,-0.007,99.850
975,4513.358,4296.3064,-28.977,10.553,-78.54,2.511,0.338,-29.314,10.514,0.1962,-0.0147,0.028,0.000,0.196,0.001,50.427
976,4517.759,4175.6719,-28.939,10.433,-78.03,2.507,0.334,-29.266,10.365,0.1988,-0.0435,0.025,0.000,0.196,0.009,100.224
977,4522.259,4285.1585,-28.900,10.314,-77.54,2.501,0.332,-29.217,10.216,0.1989,-0.0374,0.026,0.000,0.196,-0.006,49.798
978,4526.859,4360.5584,-28.859,10.196,-77.03,2.490,0.333,-29.166,10.067,0.1959,0.0244,0.031,0.000,0.196,-0.009,100.089
979,4531.359,4275.8142,-28.816,10.078,-76.49,2.486,0.337,-29.113,9.919,0.1975,0.0004,0.029,0.000,0.196,-0.006,49.848
980,4535.859,4294.6011,-28.772,9.960,-75.94,2.488,0.344,-29.113,9.919,0.1995,-0.0146,0.028,0.000,0.196,0.003,100.017
981,4540.559,4417.0787,-28.727,9.844,-75.39,2.484,0.340,-29.059,9.771,0.1946,-0.0036,0.029,0.000,0.196,0.012,99.998
982,4545.059,4320.7981,-28.681,9.727,-74.85,2.482,0.339,-29.004,9.624,0.1877,0.0460,0.033,0.000,0.196,0.015,50.202
983,4549.659,4303.1528,-28.634,9.611,-74.32,2.486,0.340,-28.947,9.478,0.1986,0.0224,0.031,0.000,0.196,0.025,100.172
984,4554.308,4400.6921,-28.586,9.496,-73.79,2.492,0.343,-28.888,9.332,0.2096,0.0429,0.033,0.000,0.196,0.020,100.371
985,4558.909,4330.5904,-28.537,9.381,-73.27,2.492,0.349,-28.828,9.187,0.1945,0.0262,0.032,0.000,0.196,0.020,100.018
986,4563.459,4314.6130,-28.486,9.266,-72.72,2.499,0.350,-28.828,9.187,0.1910,0.0699,0.036,0.000,0.196,0.030,100.701
987,4568.159,4426.8795,-28.435,9.151,-72.16,2.499,0.349,-28.766,9.043,0.1964,0.0577,0.035,0.000,0.196,0.037,100.114
988,4572.809,4476.8658,-28.382,9.036,-71.62,2.505,0.349,-28.703,8.899,0.2006,0.0491,0.034,0.000,0.197,0.036,50.011
989,4577.609,4588.1138,-28.328,8.922,-71.09,2.512,0.352,-28.639,8.756,0.2011,-0.0022,0.029,0.000,0.197,0.021,49.997
990,4582.109,4317.2910,-28.272,8.808,-70.54,2.518,0.358,-28.572,8.613,0.1932,-0.0069,0.029,0.000,0.197,0.012,50.102
991,4586.759,4371.7078,-28.215,8.694,-69.98,2.520,0.365,-28.505,8.472,0.1900,0.0024,0.030,0.000,0.197,0.006,99.678
992,4591.559,4569.1144,-28.158,8.581,-69.42,2.522,0.364,-28.505,8.472,0.1775,0.0100,0.031,0.000,0.197,-0.000,100.635
993,4596.109,4316.9541,-28.100,8.468,-68.89,2.521,0.363,-28.436,8.330,0.1696,0.0299,0.032,0.000,0.197,-0.008,49.920
994,4600.609,4308.5899,-28.041,8.356,-68.39,2.525,0.364,-28.365,8.190,0.1653,0.0177,0.031,0.000,0.197,-0.012,49.992
995,4605.359,4450.7262,-27.982,8.243,-67.91,2.527,0.366,-28.293,8.051,0.1720,-0.0192,0.028,0.000,0.197,-0.027,100.235
996,4609.909,4308.5149,-27.922,8.131,-67.45,2.531,0.369,-28.220,7.912,0.1581,-0.0476,0.025,0.000,0.197,-0.045,99.837
997,4614.460,4284.9196,-27.862,8.020,-66.98,2.526,0.374,-28.220,7.912,0.1589,-0.0453,0.026,0.000,0.197,-0.045,99.719
998,4619.160,4450.2791,-27.801,7.909,-66.51,2.519,0.370,-28.145,7.774,0.1759,-0.0413,0.026,0.000,0.197,-0.043,100.088
999,4623.810,4358.2650,-27.739,7.799,-66.07,2.506,0.367,-28.068,7.636,0.1620,-0.0041,0.029,0.000,0.197,-0.044,99.678
1000,4628.459,4415.2782,-27.676,7.689,-65.62,2.502,0.367,-27.990,7.500,0.1491,0.0106,0.030,0.000,0.197,-0.044,100.216
1001,4633.160,4402.2403,-27.613,7.580,-65.17,2.505,0.368,-27.911,7.364,0.1460,0.0140,0.031,0.000,0.197,-0.033,100.257
1002,4637.709,4323.0405,-27.549,7.471,-64.73,2.507,0.371,-27.830,7.230,0.1456,-0.0672,0.024,0.000,0.197,-0.023,100.145
1003,4642.260,4302.6260,-27.485,7.363,-64.32,2.505,0.370,-27.830,7.230,0.1454,-0.0864,0.022,0.000,0.198,-0.021,50.260
1004,4646.760,4281.8080,-27.421,7.255,-63.93,2.501,0.364,-27.748,7.096,0.1601,-0.0719,0.023,0.000,0.198,-0.020,100.377
1005,4651.311,4261.0481,-27.356,7.148,-63.53,2.492,0.360,-27.665,6.963,0.1551,-0.0586,0.024,0.000,0.197,-0.019,100.206
1006,4655.759,4276.7843,-27.290,7.042,-63.11,2.485,0.359,-27.580,6.830,0.1576,-0.0589,0.024,0.000,0.197,-0.020,49.846
1007,4660.260,4274.4613,-27.224,6.937,-62.69,2.483,0.360,-27.494,6.699,0.1553,-0.0297,0.026,0.000,0.197,-0.018,50.081
1008,4664.659,4248.2737,-27.156,6.832,-62.25,2.480,0.363,-27.494,6.699,0.1598,-0.0135,0.028,0.000,0.197,-0.024,50.325
1009,4669.161,4259.8869,-27.088,6.729,-61.82,2.476,0.356,-27.406,6.569,0.1714,0.0212,0.031,0.000,0.197,-0.028,50.271
1010,4673.761,4350.9375,-27.019,6.626,-61.40,2.476,0.352,-27.317,6.439,0.1824,0.0216,0.031,0.000,0.197,-0.040,100.116
1011,4678.310,4291.5696,-26.949,6.524,-60.96,2.480,0.350,-27.227,6.311,0.1789,-0.0133,0.028,0.000,0.197,-0.037,100.051
1012,4682.811,4264.5375,-26.877,6.422,-60.48,2.477,0.352,-27.135,6.183,0.1852,-0.0018,0.029,0.000,0.197,-0.026,100.144
1013,4687.360,4256.2420,-26.804,6.322,-59.99,2.476,0.356,-27.042,6.057,0.1919,0.0614,0.035,0.000,0.197,-0.027,100.147
1014,4692.161,4550.4504,-26.730,6.222,-59.49,2.478,0.353,-27.042,6.057,0.2021,0.0261,0.031,0.000,0.197,-0.016,100.121
1015,4696.760,4336.3792,-26.655,6.122,-58.98,2.484,0.350,-26.948,5.931,0.1910,-0.0033,0.029,0.000,0.196,-0.004,99.908
1016,4701.161,4235.7444,-26.578,6.024,-58.43,2.492,0.350,-26.852,5.806,0.1973,-0.0135,0.028,0.000,0.196,0.006,50.631
1017,4705.961,4581.6133,-26.500,5.926,-57.88,2.492,0.353,-26.755,5.683,0.1966,-0.0076,0.029,0.000,0.196,0.017,50.045
1018,4710.560,4356.1810,-26.421,5.828,-57.34,2.489,0.357,-26.657,5.560,0.2013,-0.0210,0.027,0.000,0.196,0.020,100.364
1019,4715.310,4518.8641,-26.341,5.732,-56.80,2.487,0.360,-26.657,5.560,0.1980,-0.0326,0.026,0.000,0.196,0.019,49.963
1020,4720.060,4518.0965,-26.260,5.637,-56.26,2.480,0.358,-26.558,5.439,0.2059,-0.0321,0.026,0.000,0.196,0.012,100.442
1021,4724.710,4350.1064,-26.179,5.543,-55.71,2.466,0.358,-26.457,5.318,0.1938,-0.0180,0.027,0.000,0.196,0.007,100.092
1022,4729.360,4429.9783,-26.096,5.449,-55.16,2.462,0.360,-26.355,5.199,0.1820,0.0032,0.029,0.000,0.196,0.018,99.912
1023,4734.161,4508.7151,-26.013,5.357,-54.61,2.462,0.365,-26.252,5.080,0.1862,0.0259,0.031,0.000,0.196,0.025,100.184
1024,4738.561,4187.4100,-25.930,5.264,-54.09,2.461,0.371,-26.252,5.080,0.1910,0.0492,0.033,0.000,0.197,0.039,100.410
1025,4743.261,4418.9821,-25.846,5.173,-53.60,2.469,0.367,-26.147,4.963,0.1930,0.1307,0.041,0.000,0.197,0.039,100.352
1026,4747.911,4466.0199,-25.760,5.081,-53.09,2.485,0.366,-26.041,4.847,0.1902,0.1284,0.041,0.000,0.197,0.044,49.865
1027,4752.661,4449.4875,-25.674,4.991,-52.55,2.507,0.367,-25.935,4.732,0.1891,0.0472,0.034,0.000,0.197,0.048,100.757
1028,4757.261,4435.8450,-25.586,4.900,-52.01,2.522,0.371,-25.826,4.618,0.1813,0.0141,0.031,0.000,0.197,0.046,49.753
1029,4761.961,4486.8141,-25.496,4.810,-51.48,2.527,0.376,-25.717,4.505,0.1866,0.0126,0.031,0.000,0.197,0.033,50.846
1030,4766.611,4447.2006,-25.407,4.720,-50.97,2.523,0.378,-25.717,4.505,0.1940,-0.0020,0.029,0.000,0.197,0.020,100.113
1031,4771.411,4539.7047,-25.316,4.631,-50.47,2.523,0.376,-25.607,4.393,0.1945,0.0689,0.036,0.000,0.197,0.006,100.135
1032,4776.061,4479.3825,-25.224,4.544,-49.94,2.520,0.376,-25.495,4.283,0.1885,0.0136,0.031,0.000,0.197,-0.009,50.066
1033,4780.861,4503.1823,-25.131,4.457,-49.40,2.524,0.379,-25.382,4.174,0.1770,0.0266,0.032,0.000,0.196,-0.012,100.082
1034,4785.611,4562.5347,-25.037,4.370,-48.85,2.525,0.383,-25.268,4.065,0.1820,-0.0342,0.027,0.000,0.197,-0.014,49.911
1035,4790.261,4395.3981,-24.943,4.284,-48.34,2.526,0.388,-25.153,3.959,0.1761,-0.0458,0.026,0.000,0.197,-0.016,99.979
1036,4795.212,4759.7772,-24.848,4.199,-47.84,2.524,0.389,-25.153,3.959,0.1704,0.0210,0.031,0.000,0.197,-0.007,50.200
1037,4799.861,4386.7922,-24.753,4.115,-47.34,2.523,0.387,-25.037,3.853,0.1800,0.0678,0.036,0.000,0.197,0.001,99.952
1038,4804.612,4594.0258,-24.657,4.031,-46.86,2.527,0.386,-24.920,3.748,0.1963,-0.0002,0.030,0.000,0.197,-0.002,49.937
1039,4809.411,4502.2925,-24.561,3.948,-46.37,2.538,0.387,-24.801,3.645,0.1857,-0.0220,0.028,0.000,0.197,-0.010,99.859
1040,4814.162,4510.6858,-24.463,3.867,-45.87,2.547,0.391,-24.682,3.543,0.1778,-0.0755,0.023,0.000,0.196,-0.008,99.919
1041,4818.962,4556.3294,-24.364,3.786,-45.34,2.545,0.396,-24.561,3.442,0.1807,-0.0777,0.023,0.000,0.196,0.002,50.037
1042,4823.512,4310.7392,-24.265,3.706,-44.82,2.533,0.397,-24.561,3.442,0.1802,-0.0669,0.024,0.000,0.196,0.003,99.948
1043,4828.462,4679.0708,-24.166,3.628,-44.33,2.522,0.395,-24.440,3.343,0.1897,-0.0462,0.025,0.000,0.196,-0.003,99.938
1044,4833.012,4344.3163,-24.067,3.551,-43.83,2.508,0.395,-24.317,3.245,0.1718,-0.0487,0.025,0.000,0.196,-0.010,100.199
1045,4837.812,4551.2287,-23.967,3.475,-43.32,2.500,0.398,-24.194,3.148,0.1745,-0.0114,0.028,0.000,0.196,-0.014,50.168
1046,4842.812,4802.7613,-23.867,3.399,-42.82,2.492,0.402,-24.069,3.052,0.1726,-0.0023,0.029,0.000,0.196,-0.008,49.655
1047,4847.562,4465.4595,-23.767,3.324,-42.34,2.485,0.407,-24.069,3.052,0.1703,0.0486,0.034,0.000,0.196,-0.011,100.342
1048,4852.262,4527.7106,-23.666,3.251,-41.88,2.484,0.404,-23.943,2.958,0.1604,0.0415,0.033,0.000,0.196,0.006,50.093
1049,4856.912,4372.8279,-23.564,3.177,-41.41,2.488,0.402,-23.817,2.865,0.1701,0.0342,0.032,0.000,0.197,0.019,100.326
1050,4861.563,4436.0744,-23.462,3.105,-40.96,2.494,0.402,-23.689,2.773,0.1708,0.0255,0.032,0.000,0.197,0.021,100.028
1051,4866.112,4324.4497,-23.360,3.033,-40.51,2.501,0.403,-23.561,2.683,0.1585,-0.0156,0.028,0.000,0.197,0.020,49.984
1052,4870.862,4501.3345,-23.256,2.961,-40.05,2.506,0.407,-23.431,2.594,0.1514,-0.0260,0.027,0.000,0.197,0.035,100.501
1053,4875.762,4625.2904,-23.152,2.890,-39.59,2.503,0.407,-23.431,2.594,0.1613,0.0026,0.030,0.000,0.197,0.033,100.140
1054,4880.613,4651.9595,-23.048,2.820,-39.15,2.493,0.403,-23.301,2.506,0.1734,0.0228,0.031,0.000,0.197,0.032,50.006
1055,4885.413,4544.6926,-22.944,2.751,-38.73,2.491,0.401,-23.170,2.420,0.1871,0.0232,0.031,0.000,0.197,0.028,100.075
1056,4890.063,4451.1944,-22.839,2.683,-38.28,2.497,0.401,-23.037,2.335,0.1646,0.0727,0.036,0.000,0.197,0.024,49.853
1057,4895.113,4782.1686,-22.732,2.616,-37.79,2.504,0.403,-22.904,2.252,0.1756,0.0864,0.037,0.000,0.197,0.027,100.068
1058,4899.912,4552.9323,-22.625,2.550,-37.30,2.510,0.407,-22.770,2.170,0.1821,0.0749,0.036,0.000,0.197,0.014,99.849
1059,4904.913,4707.4335,-22.516,2.484,-36.83,2.516,0.404,-22.770,2.170,0.1862,-0.0077,0.029,0.000,0.197,0.002,100.247
1060,4909.713,4550.7364,-22.407,2.420,-36.35,2.527,0.402,-22.636,2.089,0.1933,-0.0062,0.029,0.000,0.197,-0.008,100.100
1061,4914.513,4580.9981,-22.296,2.356,-35.84,2.531,0.402,-22.500,2.010,0.1857,-0.0354,0.027,0.000,0.197,-0.015,50.061
1062,4919.462,4706.3372,-22.185,2.294,-35.31,2.527,0.404,-22.364,1.932,0.1961,0.0109,0.031,0.000,0.197,-0.015,99.988
1063,4924.363,4625.7920,-22.073,2.233,-34.78,2.528,0.408,-22.226,1.855,0.1748,-0.0088,0.029,0.000,0.197,-0.017,100.457
1064,4929.213,4622.1698,-21.961,2.173,-34.25,2.523,0.413,-22.088,1.780,0.1709,-0.0148,0.028,0.000,0.197,-0.012,99.830
1065,4934.063,4588.3393,-21.848,2.114,-33.72,2.528,0.411,-22.088,1.780,0.1676,-0.0004,0.030,0.000,0.197,-0.013,99.808
1066,4938.563,4295.8863,-21.736,2.055,-33.23,2.530,0.409,-21.949,1.707,0.1890,-0.0179,0.028,0.000,0.197,-0.017,100.195
1067,4943.464,4680.1141,-21.623,1.997,-32.77,2.526,0.408,-21.810,1.635,0.1809,-0.0416,0.026,0.000,0.197,-0.028,49.969
1068,4948.264,4647.5154,-21.510,1.941,-32.29,2.522,0.409,-21.670,1.564,0.1677,-0.0447,0.026,0.000,0.197,-0.031,49.904
1069,4953.064,4549.3640,-21.396,1.885,-31.79,2.517,0.412,-21.528,1.495,0.1620,-0.0454,0.026,0.000,0.196,-0.028,49.876
1070,4957.664,4395.4933,-21.282,1.831,-31.30,2.507,0.416,-21.528,1.495,0.1693,0.0132,0.031,0.000,0.197,-0.023,100.134
1071,4962.513,4618.8444,-21.169,1.776,-30.84,2.498,0.411,-21.387,1.428,0.1733,-0.0088,0.029,0.000,0.197,-0.028,50.062
1072,4967.264,4520.2156,-21.055,1.723,-30.41,2.498,0.409,-21.244,1.361,0.1751,-0.0379,0.026,0.000,0.197,-0.032,99.879
1073,4971.963,4474.2726,-20.940,1.671,-29.95,2.500,0.408,-21.101,1.297,0.1823,-0.0659,0.024,0.000,0.196,-0.030,50.060
1074,4976.763,4576.6867,-20.825,1.620,-29.46,2.495,0.409,-20.957,1.234,0.1780,-0.1037,0.020,0.000,0.196,-0.026,100.406
1075,4981.614,4564.6675,-20.710,1.571,-28.96,2.491,0.412,-20.813,1.172,0.1825,-0.0752,0.023,0.000,0.196,-0.023,100.660
1076,4986.264,4481.1740,-20.595,1.523,-28.46,2.480,0.414,-20.813,1.172,0.1834,-0.0395,0.026,0.000,0.196,-0.015,50.302
1077,4991.013,4477.7235,-20.479,1.477,-27.97,2.473,0.411,-20.668,1.112,0.1864,-0.0766,0.022,0.000,0.196,-0.014,99.752
1078,4995.664,4445.3151,-20.364,1.432,-27.47,2.474,0.410,-20.522,1.053,0.1935,-0.0521,0.024,0.000,0.196,-0.010,100.023
1079,5000.364,4417.3566,-20.249,1.388,-26.96,2.461,0.411,-20.376,0.996,0.2013,0.0118,0.030,0.000,0.196,-0.002,100.108
1080,5005.014,4474.2225,-20.133,1.345,-26.45,2.451,0.415,-20.229,0.941,0.1987,0.0136,0.030,0.000,0.196,-0.006,49.966
1081,5009.514,4215.8644,-20.017,1.304,-25.92,2.453,0.420,-20.229,0.941,0.1908,0.0479,0.033,0.000,0.196,0.002,100.011
1082,5013.914,4245.8191,-19.900,1.264,-25.38,2.455,0.418,-20.081,0.887,0.1904,0.0482,0.033,0.000,0.196,0.010,50.129
1083,5018.414,4281.6984,-19.783,1.224,-24.85,2.460,0.418,-19.933,0.834,0.1703,0.0670,0.035,0.000,0.196,0.011,50.001
1084,5023.064,4427.4391,-19.665,1.186,-24.33,2.468,0.420,-19.784,0.783,0.1653,0.0513,0.034,0.000,0.196,0.014,100.344
1085,5027.614,4339.5405,-19.547,1.147,-23.84,2.480,0.422,-19.635,0.734,0.1816,0.0857,0.037,0.000,0.197,0.017,49.564
1086,5032.114,4292.7742,-19.429,1.109,-23.38,2.489,0.427,-19.486,0.686,0.1836,0.0876,0.037,0.000,0.197,0.015,101.094
1087,5036.764,4426.8741,-19.309,1.072,-22.92,2.497,0.424,-19.486,0.686,0.1744,0.0850,0.037,0.000,0.197,0.011,50.275
1088,5041.514,4546.4826,-19.189,1.036,-22.43,2.510,0.422,-19.335,0.640,0.1642,0.0520,0.034,0.000,0.197,0.015,99.956
1089,5046.214,4477.2019,-19.067,1.001,-21.92,2.519,0.422,-19.185,0.596,0.1681,0.0306,0.032,0.000,0.197,0.021,50.198
1090,5050.664,4222.1220,-18.945,0.966,-21.44,2.521,0.423,-19.034,0.553,0.1782,-0.0224,0.028,0.000,0.197,0.030,99.992
1091,5055.214,4262.9096,-18.823,0.932,-20.99,2.515,0.425,-18.882,0.511,0.1922,-0.0087,0.029,0.000,0.197,0.034,99.927
1092,5059.814,4394.7516,-18.700,0.900,-20.52,2.514,0.429,-18.882,0.511,0.1910,-0.0303,0.027,0.000,0.197,0.037,99.961
1093,5064.315,4244.8564,-18.577,0.869,-20.01,2.520,0.427,-18.730,0.471,0.1844,-0.0299,0.027,0.000,0.197,0.030,100.154
1094,5068.664,4108.6200,-18.453,0.840,-19.46,2.517,0.426,-18.578,0.433,0.1779,-0.0703,0.023,0.000,0.197,0.036,100.121
1095,5073.465,4500.8275,-18.330,0.812,-18.93,2.510,0.426,-18.425,0.396,0.1819,-0.0846,0.022,0.000,0.197,0.038,100.151
1096,5077.915,4236.9181,-18.207,0.784,-18.42,2.502,0.428,-18.272,0.361,0.1794,-0.0567,0.024,0.000,0.197,0.035,100.579
1097,5082.565,4405.7727,-18.084,0.758,-17.93,2.493,0.432,-18.119,0.328,0.1847,-0.0730,0.023,0.000,0.197,0.028,49.755
1098,5086.965,4169.6119,-17.961,0.733,-17.44,2.489,0.435,-18.119,0.328,0.1819,-0.0464,0.025,0.000,0.197,0.023,100.061
1099,5091.615,4386.6119,-17.838,0.710,-16.94,2.482,0.433,-17.965,0.296,0.1832,-0.0355,0.026,0.000,0.196,0.012,100.281
1100,5096.116,4253.3822,-17.716,0.687,-16.43,2.476,0.432,-17.811,0.266,0.1581,-0.0105,0.028,0.000,0.196,0.000,99.801
1101,5100.865,4491.5422,-17.594,0.666,-15.93,2.466,0.433,-17.656,0.237,0.1458,-0.0123,0.028,0.000,0.196,-0.000,99.515
1102,5105.315,4262.5317,-17.471,0.644,-15.46,2.459,0.435,-17.502,0.210,0.1455,0.0359,0.032,0.000,0.197,-0.003,50.209
1103,5109.765,4236.0802,-17.350,0.623,-15.03,2.458,0.438,-17.347,0.185,0.1279,0.0122,0.030,0.000,0.197,0.002,50.122
1104,5114.215,4291.8563,-17.227,0.602,-14.65,2.461,0.434,-17.347,0.185,0.1309,0.0057,0.030,0.000,0.198,0.004,49.957
1105,5118.665,4149.1873,-17.105,0.581,-14.28,2.464,0.428,-17.191,0.161,0.1526,-0.0081,0.028,0.000,0.198,0.004,100.653
1106,5123.265,4385.7665,-16.983,0.560,-13.93,2.468,0.424,-17.036,0.139,0.1501,0.0004,0.029,0.000,0.198,0.001,99.982
1107,5127.716,4222.1606,-16.861,0.540,-13.56,2.468,0.422,-16.880,0.118,0.1559,0.0095,0.030,0.000,0.198,-0.002,50.072
1108,5132.315,4385.7110,-16.738,0.522,-13.17,2.473,0.423,-16.724,0.099,0.1752,0.0115,0.030,0.000,0.197,-0.002,99.687
1109,5136.865,4320.9756,-16.615,0.505,-12.75,2.476,0.420,-16.724,0.099,0.1776,0.0167,0.031,0.000,0.197,0.004,50.454
1110,5141.315,4242.4090,-16.492,0.490,-12.30,2.474,0.415,-16.568,0.082,0.1809,0.0526,0.034,0.000,0.197,0.004,100.738
1111,5145.765,4236.6972,-16.368,0.477,-11.84,2.479,0.413,-16.412,0.067,0.1977,0.0322,0.032,0.000,0.196,-0.001,50.516
1112,5150.215,4279.4311,-16.243,0.465,-11.35,2.483,0.413,-16.255,0.053,0.1789,-0.0063,0.029,0.000,0.196,-0.005,50.310
1113,5154.766,4315.0339,-16.119,0.455,-10.84,2.490,0.415,-16.099,0.040,0.1816,-0.0070,0.029,0.000,0.196,-0.008,49.988
1114,5159.215,4239.3114,-15.993,0.446,-10.32,2.490,0.419,-16.099,0.040,0.1850,0.0135,0.030,0.000,0.196,-0.012,99.805
1115,5163.865,4429.5836,-15.868,0.437,-9.82,2.487,0.414,-15.942,0.030,0.1707,0.0233,0.031,0.000,0.197,-0.018,50.253
1116,5168.465,4360.3171,-15.743,0.430,-9.32,2.487,0.412,-15.785,0.021,0.1660,0.0537,0.034,0.000,0.197,-0.009,100.078
1117,5172.816,4074.1050,-15.618,0.423,-8.83,2.495,0.410,-15.628,0.013,0.1622,0.0548,0.034,0.000,0.197,-0.003,100.421
1118,5177.215,4191.5575,-15.492,0.417,-8.36,2.503,0.410,-15.471,0.007,0.1484,-0.0002,0.029,0.000,0.197,0.001,100.352
1119,5181.466,4010.2267,-15.367,0.412,-7.91,2.512,0.412,-15.314,0.003,0.1466,-0.0154,0.028,0.000,0.197,0.002,50.331
1120,5185.916,4199.7210,-15.241,0.406,-7.49,2.514,0.410,-15.314,0.003,0.1349,-0.0049,0.029,0.000,0.197,0.006,100.146
1121,5190.416,4240.4023,-15.115,0.401,-7.08,2.515,0.403,-15.157,0.001,0.1235,-0.0541,0.025,0.000,0.197,0.006,100.003
1122,5194.716,4136.4921,-14.990,0.397,-6.70,2.514,0.397,-15.000,0.000,0.1270,-0.0341,0.026,0.000,0.197,0.004,50.091
1123,5199.066,4071.7883,-14.865,0.392,-6.34,2.505,0.394,-14.900,0.000,0.1157,-0.0444,0.025,0.000,0.197,-0.001,100.091
1124,5203.417,4191.6210,-14.740,0.388,-6.00,2.496,0.390,-14.700,0.000,0.1153,-0.0379,0.026,0.000,0.197,-0.005,49.958
1125,5207.916,4241.0727,-14.615,0.384,-5.67,2.489,0.385,-14.600,0.000,0.1166,0.0077,0.030,0.000,0.197,-0.008,99.857
1126,5212.117,4033.1996,-14.491,0.381,-5.35,2.482,0.381,-14.500,0.000,0.1116,0.0032,0.029,0.000,0.197,-0.015,50.016
1127,5216.566,4162.1019,-14.367,0.378,-5.03,2.481,0.380,-14.400,0.000,0.0972,0.0672,0.035,0.000,0.197,-0.015,99.956
1128,5220.866,4078.1459,-14.243,0.376,-4.72,2.482,0.379,-14.200,0.000,0.0901,0.1054,0.039,0.000,0.198,-0.007,100.240
