step,t,solve_ms,mx,my,myaw_deg,v,min_dist,ref_x,ref_y,steer_rad,accel_cmd,throttle,brake,z,vz
1428,57.460,2.3797,-12.966,0.321,-3.76,2.447,0.323,-13.000,0.000,0.0122,0.0270,0.031,0.000,0.200,0.034
1429,57.500,2.5007,-12.868,0.317,-3.68,2.458,0.319,-12.900,0.000,0.0165,0.0494,0.033,0.000,0.200,0.003
1430,57.540,2.0711,-12.770,0.312,-3.63,2.447,0.314,-12.800,0.000,0.0149,0.0584,0.034,0.000,0.200,-0.032
1431,57.580,2.1920,-12.673,0.308,-3.58,2.457,0.309,-12.700,0.000,0.0187,0.1160,0.039,0.000,0.201,0.010
1432,57.621,2.7271,-12.575,0.303,-3.53,2.468,0.304,-12.600,0.000,0.0149,0.0876,0.037,0.000,0.200,0.027
1433,57.661,2.1611,-12.476,0.299,-3.47,2.482,0.300,-12.500,0.000,0.0123,0.0493,0.034,0.000,0.200,0.011
1434,57.700,2.1125,-12.377,0.295,-3.40,2.485,0.296,-12.400,0.000,0.0112,0.0253,0.032,0.000,0.200,-0.023
1435,57.740,2.1192,-12.277,0.291,-3.34,2.495,0.292,-12.300,0.000,0.0117,0.0190,0.031,0.000,0.201,-0.011
1436,57.780,2.5434,-12.177,0.286,-3.29,2.502,0.287,-12.200,0.000,0.0156,0.0355,0.033,0.000,0.201,0.018
1437,57.820,2.1532,-12.077,0.282,-3.24,2.508,0.283,-12.100,0.000,0.0254,0.0148,0.031,0.000,0.201,0.022
1438,57.860,2.1518,-11.978,0.278,-3.20,2.506,0.279,-12.000,0.000,0.0223,0.0029,0.030,0.000,0.200,-0.005
1439,57.899,2.5613,-11.878,0.274,-3.16,2.504,0.275,-11.900,0.000,0.0256,0.0298,0.032,0.000,0.200,-0.036
1440,57.941,2.3531,-11.777,0.271,-3.09,2.517,0.272,-11.800,0.000,0.0258,-0.0018,0.029,0.000,0.200,-0.015
1441,57.980,2.6141,-11.677,0.268,-2.99,2.527,0.269,-11.700,0.000,0.0129,0.0228,0.032,0.000,0.200,0.006
1442,58.019,2.3977,-11.576,0.265,-2.88,2.525,0.266,-11.600,0.000,0.0139,0.0168,0.031,0.000,0.200,0.020
1443,58.059,2.8208,-11.475,0.263,-2.79,2.519,0.264,-11.500,0.000,0.0134,0.0385,0.033,0.000,0.200,-0.001
1444,58.100,2.3796,-11.374,0.260,-2.71,2.518,0.261,-11.400,0.000,0.0165,0.0121,0.031,0.000,0.200,-0.012
1445,58.140,2.4211,-11.273,0.257,-2.66,2.526,0.258,-11.300,0.000,0.0126,-0.0088,0.029,0.000,0.200,-0.012
1446,58.181,2.2064,-11.172,0.254,-2.60,2.532,0.255,-11.200,0.000,0.0093,0.0273,0.032,0.000,0.200,0.005
1447,58.221,2.5996,-11.072,0.251,-2.55,2.531,0.253,-11.100,0.000,0.0059,-0.0165,0.028,0.000,0.200,0.025
1448,58.261,2.1709,-10.971,0.248,-2.50,2.525,0.250,-11.000,0.000,-0.0001,-0.0702,0.023,0.000,0.200,0.002
1449,58.302,2.2842,-10.870,0.244,-2.45,2.526,0.246,-10.900,0.000,0.0057,-0.0139,0.028,0.000,0.200,-0.018
1450,58.340,3.8518,-10.769,0.240,-2.43,2.524,0.242,-10.800,0.000,0.0096,-0.0559,0.025,0.000,0.200,-0.020
1451,58.380,2.0218,-10.668,0.237,-2.41,2.519,0.239,-10.700,0.000,0.0093,-0.0668,0.024,0.000,0.200,0.003
1452,58.420,2.5299,-10.568,0.233,-2.40,2.510,0.236,-10.600,0.000,0.0106,-0.0831,0.022,0.000,0.200,0.015
1453,58.460,1.9255,-10.467,0.230,-2.38,2.508,0.232,-10.500,0.000,0.0127,-0.0618,0.024,0.000,0.200,-0.004
1454,58.501,2.0176,-10.367,0.227,-2.33,2.501,0.229,-10.400,0.000,0.0144,-0.0669,0.023,0.000,0.200,-0.020
1455,58.541,2.0705,-10.267,0.224,-2.29,2.502,0.226,-10.300,0.000,0.0079,-0.0261,0.027,0.000,0.200,-0.018
1456,58.580,2.5414,-10.168,0.221,-2.23,2.493,0.224,-10.200,0.000,0.0134,0.0225,0.031,0.000,0.199,0.015
1457,58.620,2.2235,-10.069,0.219,-2.18,2.481,0.221,-10.100,0.000,0.0183,-0.0417,0.025,0.000,0.199,0.021
1458,58.660,2.6186,-9.970,0.216,-2.15,2.483,0.218,-10.000,0.000,0.0204,-0.0156,0.028,0.000,0.199,0.001
1459,58.700,2.0859,-9.870,0.214,-2.11,2.487,0.216,-9.900,0.000,0.0189,0.0278,0.031,0.000,0.200,-0.021
1460,58.740,2.6881,-9.771,0.212,-2.05,2.496,0.214,-9.800,0.000,0.0078,0.0275,0.031,0.000,0.200,-0.008
1461,58.782,2.6569,-9.672,0.211,-1.98,2.486,0.213,-9.700,0.000,0.0129,0.0474,0.033,0.000,0.199,0.030
1462,58.821,2.9688,-9.572,0.209,-1.90,2.488,0.211,-9.600,0.000,0.0152,0.0141,0.030,0.000,0.199,0.016
1463,58.862,2.8909,-9.472,0.207,-1.85,2.497,0.209,-9.500,0.000,0.0143,0.0246,0.031,0.000,0.200,-0.011
1464,58.900,2.8087,-9.372,0.205,-1.80,2.504,0.207,-9.400,0.000,0.0067,0.0137,0.030,0.000,0.200,-0.028
1465,58.941,2.2327,-9.272,0.204,-1.75,2.505,0.205,-9.300,0.000,0.0035,0.0128,0.030,0.000,0.200,0.008
1466,58.981,3.5854,-9.173,0.202,-1.69,2.501,0.204,-9.200,0.000,0.0020,-0.0154,0.028,0.000,0.200,0.031
1467,59.020,2.2177,-9.073,0.200,-1.66,2.502,0.202,-9.100,0.000,0.0018,-0.0144,0.028,0.000,0.200,0.017
1468,59.061,2.4557,-8.973,0.197,-1.64,2.502,0.199,-9.000,0.000,0.0012,-0.0015,0.029,0.000,0.200,-0.024
1469,59.101,2.2053,-8.873,0.195,-1.63,2.503,0.197,-8.900,0.000,0.0041,-0.0136,0.028,0.000,0.201,-0.022
1470,59.141,2.2290,-8.773,0.192,-1.62,2.499,0.194,-8.800,0.000,0.0035,-0.0155,0.028,0.000,0.200,0.015
1471,59.180,2.0909,-8.673,0.190,-1.62,2.495,0.192,-8.700,0.000,0.0006,0.0155,0.031,0.000,0.200,0.024
1472,59.221,2.3082,-8.573,0.187,-1.60,2.499,0.189,-8.600,0.000,-0.0017,0.0018,0.029,0.000,0.200,-0.002
1473,59.260,2.0973,-8.473,0.184,-1.59,2.501,0.186,-8.500,0.000,-0.0001,-0.0099,0.028,0.000,0.200,-0.034
1474,59.300,2.3542,-8.373,0.182,-1.57,2.503,0.184,-8.400,0.000,0.0008,-0.0203,0.027,0.000,0.200,-0.008
1475,59.341,3.1595,-8.275,0.179,-1.57,2.494,0.181,-8.300,0.000,0.0055,0.0014,0.029,0.000,0.200,0.028
1476,59.383,3.4399,-8.175,0.176,-1.58,2.493,0.178,-8.200,0.000,0.0040,-0.0293,0.027,0.000,0.200,0.013
1477,59.421,3.0085,-8.075,0.174,-1.58,2.496,0.176,-8.100,0.000,0.0017,-0.0202,0.027,0.000,0.200,-0.017
1478,59.460,1.9339,-7.975,0.171,-1.57,2.504,0.173,-8.000,0.000,-0.0059,0.0064,0.030,0.000,0.200,-0.034
1479,59.500,3.3933,-7.875,0.169,-1.54,2.498,0.171,-7.900,0.000,-0.0077,-0.0145,0.028,0.000,0.200,0.010
1480,59.541,2.8214,-7.775,0.166,-1.53,2.486,0.168,-7.800,0.000,-0.0084,-0.0178,0.027,0.000,0.200,0.029
1481,59.580,3.5687,-7.676,0.163,-1.55,2.488,0.165,-7.700,0.000,-0.0030,-0.0168,0.028,0.000,0.200,0.013
1482,59.620,3.6964,-7.576,0.160,-1.58,2.489,0.161,-7.600,0.000,-0.0060,-0.0426,0.025,0.000,0.200,-0.027
1483,59.660,2.9312,-7.477,0.156,-1.61,2.491,0.158,-7.500,0.000,0.0003,-0.0325,0.026,0.000,0.200,-0.020
1484,59.701,1.9789,-7.378,0.153,-1.63,2.486,0.155,-7.400,0.000,0.0106,-0.0489,0.025,0.000,0.200,0.019
1485,59.739,3.1412,-7.278,0.150,-1.65,2.479,0.152,-7.300,0.000,0.0102,0.0081,0.030,0.000,0.200,0.015
1486,59.779,1.9400,-7.179,0.147,-1.65,2.477,0.148,-7.200,0.000,0.0092,-0.0290,0.026,0.000,0.199,-0.016
1487,59.820,2.1539,-7.081,0.144,-1.64,2.485,0.146,-7.100,0.000,0.0173,-0.0285,0.026,0.000,0.199,-0.032
1488,59.861,2.0108,-6.982,0.142,-1.61,2.489,0.144,-7.000,0.000,0.0208,-0.0396,0.025,0.000,0.200,0.002
1489,59.901,2.1357,-6.883,0.141,-1.56,2.475,0.142,-6.900,0.000,0.0225,-0.0799,0.022,0.000,0.199,0.022
1490,59.942,2.1500,-6.784,0.140,-1.52,2.476,0.141,-6.800,0.000,0.0243,-0.0542,0.024,0.000,0.199,-0.001
1491,59.980,2.7187,-6.685,0.139,-1.46,2.472,0.140,-6.700,0.000,0.0238,-0.0336,0.026,0.000,0.199,-0.026
1492,60.021,2.7636,-6.586,0.139,-1.38,2.472,0.139,-6.600,0.000,0.0200,0.0097,0.029,0.000,0.199,-0.019
1493,60.060,1.9637,-6.487,0.139,-1.28,2.462,0.139,-6.500,0.000,0.0138,0.0209,0.030,0.000,0.199,0.025
1494,60.101,1.9215,-6.388,0.139,-1.18,2.455,0.140,-6.400,0.000,0.0225,0.0437,0.032,0.000,0.199,0.030
1495,60.141,3.2562,-6.290,0.139,-1.11,2.466,0.139,-6.300,0.000,0.0165,-0.0012,0.029,0.000,0.199,-0.000
1496,60.181,2.5061,-6.191,0.139,-1.04,2.471,0.139,-6.200,0.000,0.0091,-0.0188,0.027,0.000,0.200,-0.028
1497,60.220,2.2267,-6.093,0.139,-0.98,2.471,0.139,-6.100,0.000,0.0063,-0.0055,0.028,0.000,0.200,0.003
1498,60.259,2.1433,-5.994,0.139,-0.92,2.464,0.139,-6.000,0.000,0.0078,-0.0018,0.028,0.000,0.200,0.038
1499,60.300,1.9686,-5.895,0.138,-0.88,2.466,0.139,-5.900,0.000,0.0049,0.0007,0.029,0.000,0.200,0.016
1500,60.341,1.9978,-5.796,0.138,-0.84,2.466,0.138,-5.800,0.000,-0.0003,0.0676,0.035,0.000,0.200,-0.037
1501,60.380,2.2332,-5.698,0.137,-0.82,2.467,0.137,-5.700,0.000,0.0008,0.0612,0.034,0.000,0.200,-0.023
1502,60.420,2.2699,-5.601,0.136,-0.80,2.459,0.136,-5.600,0.000,-0.0027,0.0710,0.035,0.000,0.200,0.025
1503,60.461,2.5665,-5.502,0.135,-0.80,2.469,0.135,-5.500,0.000,-0.0044,0.0925,0.037,0.000,0.200,0.030
1504,60.500,1.8326,-5.403,0.133,-0.80,2.482,0.133,-5.400,0.000,-0.0001,0.0899,0.037,0.000,0.200,-0.012
1505,60.540,1.9323,-5.303,0.132,-0.81,2.494,0.132,-5.300,0.000,0.0039,0.0566,0.034,0.000,0.200,-0.040
1506,60.581,2.7908,-5.204,0.130,-0.82,2.500,0.130,-5.200,0.000,0.0046,0.0793,0.036,0.000,0.201,-0.002
1507,60.620,1.9582,-5.104,0.129,-0.82,2.503,0.129,-5.100,0.000,-0.0027,0.0894,0.037,0.000,0.200,0.033
1508,60.661,2.0528,-5.003,0.128,-0.81,2.519,0.128,-5.000,0.000,-0.0022,0.1092,0.039,0.000,0.200,0.016
