step,t,solve_ms,mx,my,myaw_deg,v,min_dist,ref_x,ref_y,steer_rad,accel_cmd,throttle,brake,z,vz,step_ms
771,195.286,47.9957,-19.516,29.152,-165.09,2.512,0.165,-19.486,29.314,0.1715,-0.0047,0.031,0.000,0.198,0.001,50.139
772,195.486,47.7371,-19.635,29.109,-164.71,2.511,0.157,-19.635,29.266,0.1388,0.0195,0.033,0.000,0.197,-0.006,50.455
773,195.786,82.0321,-19.753,29.063,-164.26,2.529,0.157,-19.784,29.217,0.1533,-0.1858,0.015,0.000,0.197,-0.006,50.343
774,195.986,40.0264,-19.872,29.017,-163.81,2.535,0.160,-19.933,29.166,0.1270,-0.0974,0.023,0.000,0.197,-0.004,50.107
775,196.236,33.3286,-19.989,28.971,-163.39,2.515,0.169,-20.081,29.113,0.1349,-0.1006,0.022,0.000,0.197,-0.009,50.144
776,196.436,33.7909,-20.106,28.925,-163.01,2.502,0.182,-20.229,29.059,0.1252,0.0288,0.034,0.000,0.197,-0.011,50.154
777,196.686,31.8892,-20.222,28.878,-162.65,2.495,0.181,-20.229,29.059,0.1585,0.0429,0.035,0.000,0.197,-0.009,50.103
778,196.886,32.7401,-20.337,28.832,-162.30,2.499,0.176,-20.376,29.004,0.1458,-0.0229,0.029,0.000,0.198,-0.011,50.207
779,197.136,33.0402,-20.453,28.784,-161.93,2.508,0.177,-20.522,28.947,0.1697,-0.0824,0.024,0.000,0.197,-0.016,50.176
780,197.336,33.8134,-20.568,28.734,-161.53,2.507,0.183,-20.668,28.888,0.1724,-0.0344,0.028,0.000,0.197,-0.013,50.186
781,197.586,32.5604,-20.683,28.683,-161.11,2.497,0.194,-20.813,28.828,0.1318,-0.0249,0.029,0.000,0.197,-0.009,49.949
782,197.786,30.8841,-20.797,28.631,-160.64,2.498,0.198,-20.813,28.828,0.1671,0.1232,0.042,0.000,0.197,0.013,50.420
783,198.036,30.2395,-20.911,28.579,-160.21,2.501,0.193,-20.957,28.766,0.1813,-0.1574,0.017,0.000,0.197,0.020,50.431
784,198.236,30.3666,-21.024,28.525,-159.81,2.506,0.194,-21.101,28.703,0.1571,-0.0200,0.029,0.000,0.197,0.014,50.216
785,198.486,35.5446,-21.137,28.470,-159.38,2.501,0.200,-21.244,28.639,0.1618,0.0464,0.035,0.000,0.197,0.014,50.138
786,198.686,31.3730,-21.250,28.414,-158.92,2.504,0.209,-21.387,28.572,0.1778,0.0330,0.034,0.000,0.197,0.013,50.064
787,198.936,32.4583,-21.362,28.358,-158.47,2.512,0.216,-21.387,28.572,0.1562,0.0353,0.034,0.000,0.197,0.009,50.132
788,199.136,32.0090,-21.473,28.299,-158.00,2.523,0.213,-21.528,28.505,0.1376,-0.1511,0.018,0.000,0.197,0.012,50.267
789,199.386,31.4379,-21.585,28.240,-157.54,2.524,0.213,-21.670,28.436,0.1104,-0.1138,0.021,0.000,0.197,0.023,50.102
790,199.586,31.6025,-21.697,28.182,-157.12,2.498,0.215,-21.810,28.365,0.1338,0.1260,0.042,0.000,0.198,0.025,50.282
791,199.836,31.5977,-21.807,28.125,-156.78,2.484,0.220,-21.949,28.293,0.1460,0.0679,0.037,0.000,0.198,0.020,50.188
792,200.037,35.8212,-21.918,28.067,-156.48,2.493,0.228,-21.949,28.293,0.1571,0.1010,0.040,0.000,0.198,0.022,50.245
793,200.286,38.0637,-22.029,28.008,-156.13,2.512,0.220,-22.088,28.220,0.1795,0.0581,0.036,0.000,0.198,0.017,50.184
794,200.486,38.3821,-22.140,27.946,-155.73,2.528,0.216,-22.226,28.145,0.1865,0.0268,0.034,0.000,0.198,0.019,50.189
795,200.736,36.0211,-22.251,27.883,-155.28,2.537,0.217,-22.364,28.068,0.1703,-0.1570,0.017,0.000,0.197,0.027,50.180
796,200.936,32.5493,-22.361,27.817,-154.80,2.542,0.222,-22.500,27.990,0.1853,0.0813,0.038,0.000,0.197,0.039,50.296
797,201.186,46.8166,-22.470,27.751,-154.30,2.531,0.231,-22.636,27.911,0.1553,-0.1805,0.015,0.000,0.197,0.049,50.071
798,201.386,37.8614,-22.578,27.683,-153.80,2.536,0.235,-22.636,27.911,0.1569,-0.1439,0.018,0.000,0.197,0.050,50.504
799,201.636,36.8144,-22.685,27.615,-153.32,2.517,0.231,-22.770,27.830,0.1590,0.1046,0.040,0.000,0.197,0.040,50.139
800,201.837,38.4371,-22.792,27.548,-152.88,2.504,0.230,-22.904,27.748,0.2000,-0.1280,0.020,0.000,0.198,0.021,50.217
801,202.086,38.6376,-22.898,27.480,-152.46,2.518,0.232,-23.037,27.665,0.1603,-0.0241,0.029,0.000,0.198,0.009,49.995
802,202.286,43.6612,-23.003,27.410,-152.01,2.514,0.238,-23.170,27.580,0.1554,0.1196,0.041,0.000,0.197,-0.011,50.263
803,202.587,65.1605,-23.108,27.340,-151.53,2.513,0.247,-23.301,27.494,0.1895,0.0074,0.032,0.000,0.197,-0.013,50.295
804,202.787,40.5064,-23.212,27.269,-151.09,2.525,0.241,-23.301,27.494,0.1720,-0.0374,0.028,0.000,0.198,-0.028,50.235
805,203.036,44.7054,-23.317,27.197,-150.66,2.528,0.238,-23.431,27.406,0.1496,-0.0058,0.030,0.000,0.197,-0.039,50.150
806,203.237,39.9457,-23.420,27.124,-150.19,2.518,0.239,-23.561,27.317,0.1897,-0.1746,0.015,0.000,0.197,-0.034,50.213
807,203.486,40.5170,-23.524,27.050,-149.72,2.511,0.242,-23.689,27.227,0.1840,0.1277,0.042,0.000,0.198,-0.036,50.065
808,203.736,50.5808,-23.626,26.976,-149.28,2.497,0.249,-23.817,27.135,0.1524,0.1347,0.043,0.000,0.198,-0.037,50.177
809,203.986,44.2763,-23.727,26.900,-148.83,2.517,0.252,-23.817,27.135,0.1748,-0.0145,0.030,0.000,0.197,-0.024,50.139
810,204.236,41.4687,-23.829,26.824,-148.37,2.536,0.247,-23.943,27.042,0.1793,-0.0540,0.026,0.000,0.198,-0.008,100.187
811,204.536,45.2337,-23.931,26.746,-147.92,2.536,0.245,-24.069,26.948,0.1748,-0.0586,0.026,0.000,0.198,-0.023,100.253
812,204.736,39.4984,-24.031,26.667,-147.46,2.536,0.246,-24.194,26.852,0.1920,-0.2314,0.010,0.000,0.197,-0.027,49.842
813,204.986,41.8608,-24.130,26.588,-146.96,2.532,0.251,-24.317,26.755,0.1760,0.0510,0.035,0.000,0.197,-0.026,50.070
814,205.186,44.4295,-24.228,26.508,-146.45,2.513,0.259,-24.440,26.657,0.1528,0.0186,0.032,0.000,0.196,-0.025,50.208
815,205.436,40.8746,-24.325,26.427,-145.94,2.521,0.258,-24.440,26.657,0.2136,0.0084,0.031,0.000,0.196,-0.017,50.402
816,205.636,41.4465,-24.422,26.346,-145.48,2.529,0.254,-24.561,26.558,0.2166,0.0152,0.032,0.000,0.197,-0.019,50.101
817,205.886,38.3395,-24.518,26.264,-145.04,2.528,0.253,-24.682,26.457,0.1675,0.1208,0.041,0.000,0.197,-0.024,50.263
818,206.086,39.3043,-24.613,26.180,-144.56,2.536,0.257,-24.801,26.355,0.1863,0.0210,0.033,0.000,0.196,-0.028,50.164
819,206.337,42.0876,-24.709,26.096,-144.07,2.544,0.262,-24.920,26.252,0.1542,-0.0465,0.027,0.000,0.197,-0.022,50.378
820,206.536,42.8431,-24.804,26.010,-143.57,2.543,0.268,-24.920,26.252,0.1616,-0.0631,0.025,0.000,0.197,-0.008,50.177
821,206.787,41.7003,-24.898,25.924,-143.11,2.533,0.263,-25.037,26.147,0.1525,-0.2354,0.010,0.000,0.197,-0.006,50.024
822,206.987,38.2893,-24.992,25.838,-142.66,2.516,0.260,-25.153,26.041,0.1687,0.0731,0.037,0.000,0.197,0.012,50.114
823,207.286,40.8040,-25.084,25.752,-142.23,2.493,0.259,-25.268,25.935,0.1688,0.1456,0.043,0.000,0.197,0.024,100.121
824,207.487,37.4219,-25.176,25.665,-141.79,2.505,0.262,-25.382,25.826,0.1773,0.0489,0.035,0.000,0.197,0.030,50.187
825,207.736,46.4040,-25.267,25.577,-141.34,2.530,0.268,-25.495,25.717,0.1784,-0.0850,0.023,0.000,0.197,0.051,50.198
826,207.986,65.0378,-25.358,25.487,-140.85,2.542,0.268,-25.495,25.717,0.1794,-0.0170,0.029,0.000,0.197,0.059,50.232
827,208.286,41.0699,-25.447,25.396,-140.34,2.537,0.264,-25.607,25.607,0.1957,-0.2040,0.012,0.000,0.197,0.056,100.096
828,208.486,48.7801,-25.536,25.304,-139.83,2.529,0.263,-25.717,25.495,0.1547,-0.0083,0.030,0.000,0.197,0.043,50.287
829,208.736,45.2841,-25.622,25.212,-139.32,2.516,0.266,-25.826,25.382,0.1597,0.1071,0.040,0.000,0.196,0.035,50.265
830,208.936,43.5957,-25.708,25.120,-138.82,2.513,0.270,-25.935,25.268,0.1872,0.1619,0.045,0.000,0.197,0.034,50.201
831,209.237,48.6697,-25.795,25.028,-138.37,2.528,0.277,-26.041,25.153,0.1344,-0.1049,0.021,0.000,0.197,0.020,50.065
832,209.537,65.5770,-25.881,24.934,-137.92,2.536,0.272,-26.041,25.153,0.1546,-0.0243,0.028,0.000,0.197,0.003,99.925
833,209.836,46.3038,-25.967,24.840,-137.48,2.530,0.268,-26.147,25.037,0.1635,-0.1992,0.013,0.000,0.197,0.001,100.360
834,210.087,61.0688,-26.052,24.745,-137.05,2.513,0.265,-26.252,24.920,0.1447,0.1012,0.039,0.000,0.198,-0.017,50.413
835,210.437,64.8212,-26.135,24.651,-136.61,2.497,0.267,-26.355,24.801,0.1468,0.1234,0.041,0.000,0.197,-0.020,100.078
836,211.037,362.3739,-26.218,24.556,-136.18,2.507,0.270,-26.457,24.682,0.1553,0.1601,0.045,0.000,0.197,-0.010,100.166
837,211.287,40.3867,-26.302,24.460,-135.78,2.531,0.270,-26.457,24.682,0.1563,0.0393,0.034,0.000,0.198,-0.007,50.057
838,211.486,42.6902,-26.385,24.363,-135.37,2.553,0.263,-26.558,24.561,0.2229,-0.1296,0.019,0.000,0.198,-0.004,50.191
839,211.786,58.6954,-26.467,24.264,-134.93,2.559,0.259,-26.657,24.440,0.2067,-0.0079,0.030,0.000,0.197,-0.002,50.556
840,211.987,42.5069,-26.548,24.164,-134.46,2.546,0.258,-26.755,24.317,0.2000,-0.0708,0.024,0.000,0.197,-0.015,50.252
841,212.287,36.7549,-26.627,24.064,-133.96,2.550,0.260,-26.852,24.194,0.1954,-0.1523,0.017,0.000,0.197,-0.019,99.939
842,212.537,56.3551,-26.704,23.962,-133.43,2.547,0.267,-26.948,24.069,0.1957,-0.0360,0.027,0.000,0.196,-0.017,50.194
843,212.837,39.8995,-26.779,23.860,-132.87,2.532,0.269,-26.948,24.069,0.1546,-0.0014,0.030,0.000,0.195,-0.007,100.233
844,213.036,36.2245,-26.854,23.757,-132.32,2.529,0.265,-27.042,23.943,0.2104,-0.0534,0.026,0.000,0.195,0.002,50.424
845,213.336,66.0086,-26.928,23.655,-131.81,2.528,0.263,-27.135,23.817,0.1951,0.1216,0.041,0.000,0.196,-0.010,50.076
846,213.587,64.9832,-27.001,23.552,-131.32,2.520,0.265,-27.227,23.689,0.1745,-0.0453,0.026,0.000,0.196,-0.016,50.006
847,213.937,51.5798,-27.073,23.447,-130.81,2.525,0.269,-27.317,23.561,0.1793,-0.0462,0.026,0.000,0.196,-0.008,100.115
848,214.237,67.9190,-27.145,23.343,-130.29,2.520,0.276,-27.406,23.431,0.1774,0.0081,0.031,0.000,0.196,-0.008,99.982
849,214.487,39.9565,-27.216,23.238,-129.79,2.507,0.272,-27.406,23.431,0.1737,0.0490,0.035,0.000,0.196,-0.002,50.101
850,214.686,42.9491,-27.285,23.132,-129.31,2.506,0.268,-27.494,23.301,0.1898,-0.0454,0.026,0.000,0.197,0.007,50.294
851,214.987,39.6303,-27.354,23.026,-128.83,2.507,0.267,-27.580,23.170,0.2104,0.1478,0.043,0.000,0.197,0.014,100.356
852,215.187,38.8390,-27.422,22.919,-128.34,2.516,0.270,-27.665,23.037,0.1979,0.1260,0.042,0.000,0.196,0.024,50.293
853,215.487,60.2975,-27.489,22.811,-127.82,2.539,0.276,-27.748,22.904,0.1820,-0.0763,0.024,0.000,0.196,0.024,50.518
854,215.687,46.9632,-27.555,22.701,-127.26,2.554,0.281,-27.748,22.904,0.1927,-0.2063,0.012,0.000,0.196,0.032,50.156
855,215.936,48.2120,-27.620,22.591,-126.71,2.543,0.276,-27.830,22.770,0.1827,-0.0396,0.027,0.000,0.196,0.025,50.208
856,216.137,48.1729,-27.684,22.480,-126.18,2.520,0.275,-27.911,22.636,0.1482,0.0726,0.037,0.000,0.196,0.008,50.140
857,216.487,64.0843,-27.746,22.371,-125.66,2.512,0.276,-27.990,22.500,0.1922,0.0931,0.039,0.000,0.196,0.004,100.192
858,216.787,75.6460,-27.809,22.261,-125.18,2.521,0.279,-28.068,22.364,0.1689,-0.0435,0.027,0.000,0.197,0.007,100.035
859,217.087,77.6060,-27.871,22.150,-124.73,2.526,0.284,-28.145,22.226,0.1861,0.0723,0.037,0.000,0.197,-0.014,50.319
860,217.387,58.4756,-27.931,22.038,-124.27,2.522,0.284,-28.145,22.226,0.1403,0.0850,0.038,0.000,0.197,-0.026,100.039
861,217.737,52.4857,-27.992,21.926,-123.78,2.527,0.280,-28.220,22.088,0.1971,0.1608,0.045,0.000,0.197,-0.026,100.198
862,218.036,79.5526,-28.052,21.813,-123.31,2.542,0.277,-28.293,21.949,0.1267,0.0352,0.034,0.000,0.197,-0.032,100.499
863,218.387,64.1211,-28.112,21.699,-122.86,2.561,0.277,-28.365,21.810,0.1814,-0.1701,0.016,0.000,0.197,-0.026,100.107
864,218.836,208.9720,-28.171,21.585,-122.43,2.560,0.278,-28.436,21.670,0.1671,-0.1111,0.021,0.000,0.197,-0.023,100.084
865,219.136,42.6924,-28.230,21.470,-122.02,2.538,0.281,-28.505,21.528,0.1927,0.0204,0.032,0.000,0.197,-0.019,100.069
866,219.387,50.6371,-28.286,21.356,-121.57,2.528,0.278,-28.505,21.528,0.1939,-0.0523,0.026,0.000,0.197,-0.020,50.117
867,219.636,46.9697,-28.341,21.241,-121.09,2.535,0.273,-28.572,21.387,0.1834,-0.0120,0.029,0.000,0.196,-0.015,50.200
868,219.837,44.6055,-28.395,21.125,-120.57,2.542,0.272,-28.639,21.244,0.2112,-0.0646,0.025,0.000,0.196,-0.003,50.326
869,220.086,46.8952,-28.446,21.009,-120.04,2.547,0.273,-28.703,21.101,0.2027,-0.0631,0.025,0.000,0.196,0.003,50.015
870,220.387,62.1120,-28.497,20.892,-119.52,2.539,0.277,-28.766,20.957,0.1482,0.0048,0.031,0.000,0.196,0.011,100.099
871,220.687,44.9966,-28.545,20.774,-118.97,2.529,0.285,-28.828,20.813,0.1557,0.0022,0.030,0.000,0.196,0.018,99.954
872,220.937,42.9099,-28.594,20.657,-118.43,2.529,0.281,-28.828,20.813,0.1704,0.0031,0.030,0.000,0.196,0.033,100.175
873,221.187,39.7714,-28.642,20.540,-117.97,2.522,0.277,-28.888,20.668,0.1772,-0.0867,0.023,0.000,0.197,0.037,50.287
874,221.437,41.8847,-28.690,20.423,-117.55,2.514,0.275,-28.947,20.522,0.1801,0.1758,0.046,0.000,0.197,0.029,99.826
875,221.687,42.1690,-28.736,20.305,-117.09,2.512,0.277,-29.004,20.376,0.1689,0.0683,0.036,0.000,0.197,0.030,50.022
876,221.937,63.4292,-28.782,20.187,-116.58,2.530,0.281,-29.059,20.229,0.2003,0.0702,0.037,0.000,0.197,0.041,50.259
877,222.237,39.1743,-28.826,20.067,-116.07,2.539,0.283,-29.059,20.229,0.1883,-0.2032,0.012,0.000,0.197,0.043,100.351
878,222.437,41.2893,-28.870,19.947,-115.58,2.539,0.278,-29.113,20.081,0.2152,-0.0583,0.025,0.000,0.197,0.037,50.576
879,222.687,46.6128,-28.911,19.826,-115.08,2.523,0.276,-29.166,19.933,0.1713,-0.0237,0.028,0.000,0.197,0.022,50.410
880,222.887,47.3420,-28.951,19.705,-114.53,2.522,0.277,-29.217,19.784,0.1831,0.0057,0.031,0.000,0.197,0.017,50.180
881,223.187,74.5988,-28.990,19.585,-114.00,2.522,0.280,-29.266,19.635,0.1590,-0.0649,0.024,0.000,0.197,0.020,50.203
882,223.437,43.5266,-29.028,19.464,-113.49,2.519,0.286,-29.314,19.486,0.1610,0.1912,0.047,0.000,0.197,0.003,100.189
883,223.686,45.0538,-29.066,19.343,-113.03,2.522,0.285,-29.314,19.486,0.1656,0.0518,0.035,0.000,0.197,-0.002,50.085
884,223.937,62.5041,-29.104,19.222,-112.58,2.542,0.280,-29.360,19.335,0.1877,-0.0251,0.028,0.000,0.198,-0.019,50.373
885,224.237,75.4060,-29.141,19.100,-112.14,2.552,0.277,-29.404,19.185,0.1959,-0.1741,0.015,0.000,0.198,-0.032,50.443
886,224.437,46.8319,-29.176,18.977,-111.66,2.540,0.277,-29.447,19.034,0.1659,0.0129,0.031,0.000,0.197,-0.041,50.047
887,224.737,63.9859,-29.210,18.854,-111.14,2.520,0.281,-29.489,18.882,0.1754,-0.0506,0.026,0.000,0.197,-0.036,50.131
888,224.987,56.8892,-29.242,18.732,-110.63,2.513,0.286,-29.529,18.730,0.1857,0.0809,0.037,0.000,0.197,-0.030,50.159
889,225.286,59.6207,-29.274,18.609,-110.15,2.510,0.282,-29.529,18.730,0.1536,-0.0826,0.023,0.000,0.197,-0.035,49.959
890,225.537,42.0307,-29.304,18.486,-109.67,2.523,0.279,-29.567,18.578,0.1960,0.0190,0.032,0.000,0.197,-0.026,100.002
891,225.837,46.0775,-29.334,18.362,-109.18,2.520,0.277,-29.604,18.425,0.1892,0.0775,0.037,0.000,0.197,-0.020,100.135
892,226.037,43.0170,-29.363,18.239,-108.71,2.524,0.278,-29.639,18.272,0.1415,-0.0923,0.022,0.000,0.197,-0.029,50.341
893,226.487,242.6970,-29.390,18.115,-108.22,2.537,0.282,-29.672,18.119,0.1949,-0.0816,0.023,0.000,0.197,-0.025,50.197
894,226.687,39.6348,-29.418,17.990,-107.73,2.533,0.285,-29.672,18.119,0.2130,-0.1188,0.019,0.000,0.197,-0.018,50.325
895,226.987,45.6112,-29.443,17.867,-107.27,2.517,0.279,-29.704,17.965,0.1838,0.0299,0.032,0.000,0.197,-0.020,100.253
896,227.186,38.2801,-29.467,17.743,-106.78,2.506,0.276,-29.734,17.811,0.1650,0.1481,0.043,0.000,0.196,-0.023,50.254
897,227.487,37.8650,-29.490,17.619,-106.27,2.517,0.276,-29.763,17.656,0.2028,0.0286,0.033,0.000,0.196,-0.013,100.049
898,227.686,42.6423,-29.512,17.495,-105.77,2.533,0.278,-29.790,17.502,0.2037,-0.0047,0.030,0.000,0.197,-0.014,50.104
899,227.937,45.2976,-29.533,17.369,-105.30,2.535,0.283,-29.815,17.347,0.1657,-0.0785,0.023,0.000,0.197,-0.010,50.014
900,228.136,43.2198,-29.553,17.244,-104.81,2.524,0.282,-29.815,17.347,0.1826,-0.0945,0.022,0.000,0.197,0.013,50.239
901,228.386,41.7679,-29.571,17.118,-104.30,2.508,0.277,-29.839,17.191,0.2031,0.0038,0.030,0.000,0.197,0.013,50.009
902,228.587,40.2114,-29.589,16.993,-103.81,2.494,0.275,-29.861,17.036,0.1792,-0.0170,0.028,0.000,0.197,0.020,50.355
903,228.937,57.3078,-29.605,16.868,-103.32,2.502,0.277,-29.882,16.880,0.2237,0.1321,0.042,0.000,0.197,0.028,100.071
904,229.187,42.4356,-29.620,16.743,-102.81,2.502,0.281,-29.901,16.724,0.1719,0.1413,0.043,0.000,0.197,0.048,100.199
905,229.537,60.5930,-29.634,16.617,-102.28,2.532,0.287,-29.901,16.724,0.1756,0.0749,0.037,0.000,0.197,0.051,100.271
906,229.737,42.0204,-29.647,16.490,-101.76,2.550,0.282,-29.918,16.568,0.1851,0.0047,0.031,0.000,0.197,0.050,50.195
907,229.986,42.1559,-29.660,16.362,-101.27,2.557,0.278,-29.933,16.412,0.1622,-0.0027,0.030,0.000,0.197,0.043,50.103
908,230.187,38.4687,-29.671,16.234,-100.77,2.560,0.278,-29.947,16.255,0.2003,-0.0742,0.024,0.000,0.197,0.028,50.338
909,230.437,43.4944,-29.681,16.106,-100.27,2.562,0.279,-29.960,16.099,0.1522,-0.0866,0.023,0.000,0.197,0.019,50.296
910,230.637,38.2682,-29.690,15.978,-99.78,2.548,0.282,-29.970,15.942,0.2078,-0.1893,0.013,0.000,0.197,0.004,50.223
911,230.887,47.5886,-29.699,15.851,-99.32,2.531,0.286,-29.970,15.942,0.2107,-0.0555,0.025,0.000,0.197,-0.009,50.162
912,231.137,59.3039,-29.707,15.724,-98.88,2.505,0.280,-29.979,15.785,0.1759,0.1668,0.045,0.000,0.197,-0.025,50.158
913,231.386,38.8842,-29.712,15.599,-98.40,2.503,0.276,-29.987,15.628,0.1541,0.0243,0.032,0.000,0.196,-0.029,50.304
914,231.587,43.7735,-29.717,15.472,-97.89,2.521,0.275,-29.993,15.471,0.1934,0.1123,0.040,0.000,0.196,-0.013,50.236
915,231.887,40.6706,-29.722,15.345,-97.42,2.533,0.276,-29.997,15.314,0.1742,0.0873,0.038,0.000,0.197,-0.011,100.065
916,232.087,40.9576,-29.726,15.217,-96.98,2.543,0.280,-29.999,15.157,0.2395,0.0240,0.032,0.000,0.197,-0.016,50.228
917,232.387,52.6651,-29.728,15.089,-96.52,2.557,0.280,-29.999,15.157,0.1955,-0.0324,0.027,0.000,0.197,-0.017,50.154
918,232.637,40.2847,-29.728,14.960,-96.01,2.565,0.275,-30.000,15.000,0.1850,-0.0031,0.030,0.000,0.197,-0.013,100.145
919,232.887,40.1893,-29.726,14.831,-95.45,2.567,0.274,-29.999,14.843,0.1925,-0.1772,0.015,0.000,0.197,-0.003,50.212
920,233.137,78.3243,-29.723,14.702,-94.90,2.559,0.274,-29.997,14.686,0.2060,-0.0311,0.027,0.000,0.196,0.002,50.140
921,233.387,47.8440,-29.719,14.574,-94.37,2.541,0.278,-29.993,14.529,0.1825,-0.0888,0.022,0.000,0.196,-0.005,50.053
922,233.686,71.3249,-29.713,14.447,-93.83,2.539,0.285,-29.987,14.372,0.1856,-0.0157,0.028,0.000,0.196,0.005,100.031
923,233.987,45.4084,-29.706,14.321,-93.27,2.530,0.286,-29.987,14.372,0.1639,-0.0253,0.028,0.000,0.196,0.012,100.191
924,234.237,48.2941,-29.699,14.194,-92.75,2.523,0.282,-29.979,14.215,0.1795,0.0236,0.032,0.000,0.196,0.014,100.143
925,234.486,42.9322,-29.691,14.068,-92.26,2.512,0.279,-29.970,14.058,0.1926,0.0630,0.035,0.000,0.196,0.011,50.288
926,234.686,39.6727,-29.683,13.942,-91.80,2.508,0.280,-29.960,13.901,0.1933,0.1581,0.044,0.000,0.197,0.007,50.192
927,234.937,40.9698,-29.672,13.815,-91.32,2.515,0.284,-29.947,13.745,0.1676,0.1392,0.042,0.000,0.196,0.001,50.282
928,235.187,72.7832,-29.661,13.688,-90.79,2.542,0.291,-29.933,13.588,0.1982,-0.0620,0.025,0.000,0.196,0.004,50.121
929,235.437,41.8554,-29.648,13.560,-90.27,2.551,0.287,-29.933,13.588,0.1582,0.0108,0.031,0.000,0.197,-0.006,50.360
930,235.686,77.9031,-29.635,13.432,-89.77,2.545,0.283,-29.918,13.432,0.1666,0.0654,0.036,0.000,0.197,0.002,50.134
931,236.237,262.3991,-29.620,13.304,-89.30,2.553,0.282,-29.901,13.276,0.1783,0.0019,0.030,0.000,0.197,0.006,99.926
932,236.486,53.8496,-29.606,13.177,-88.84,2.562,0.282,-29.882,13.120,0.1886,-0.0684,0.024,0.000,0.197,0.001,49.981
933,236.836,59.7561,-29.589,13.049,-88.36,2.565,0.285,-29.861,12.964,0.1775,-0.0853,0.023,0.000,0.197,-0.002,99.874
934,237.137,51.4796,-29.571,12.921,-87.84,2.553,0.290,-29.839,12.809,0.1837,-0.0955,0.022,0.000,0.197,0.003,100.084
935,237.437,50.6100,-29.552,12.794,-87.31,2.541,0.287,-29.839,12.809,0.1921,0.0150,0.031,0.000,0.196,0.010,50.100
936,237.686,45.7154,-29.532,12.668,-86.79,2.530,0.284,-29.815,12.653,0.1444,-0.0034,0.030,0.000,0.196,0.009,99.830
937,237.986,57.2594,-29.510,12.543,-86.27,2.541,0.283,-29.790,12.498,0.1765,0.0599,0.035,0.000,0.196,0.007,50.357
938,238.186,41.0843,-29.488,12.418,-85.77,2.543,0.285,-29.763,12.344,0.1923,0.0251,0.032,0.000,0.196,0.005,50.297
939,238.436,41.4237,-29.465,12.292,-85.29,2.545,0.288,-29.734,12.189,0.1493,-0.0058,0.030,0.000,0.196,-0.013,50.418
940,238.737,49.3658,-29.440,12.167,-84.80,2.552,0.295,-29.704,12.035,0.1731,-0.0823,0.023,0.000,0.196,-0.009,100.075
941,239.087,56.2200,-29.415,12.041,-84.31,2.550,0.289,-29.704,12.035,0.1596,0.0515,0.035,0.000,0.196,-0.008,99.863
942,239.286,47.1102,-29.390,11.916,-83.84,2.537,0.285,-29.672,11.881,0.1364,0.0353,0.033,0.000,0.197,-0.007,50.340
943,239.636,71.0629,-29.363,11.792,-83.38,2.542,0.283,-29.639,11.728,0.1915,-0.0446,0.026,0.000,0.197,0.002,100.524
944,239.887,40.7555,-29.337,11.667,-82.97,2.543,0.282,-29.604,11.575,0.1756,0.0432,0.034,0.000,0.197,0.004,100.311
945,240.187,64.5284,-29.310,11.542,-82.57,2.537,0.284,-29.567,11.422,0.1950,0.0588,0.035,0.000,0.197,-0.004,50.087
946,240.437,43.8116,-29.281,11.418,-82.14,2.540,0.286,-29.567,11.422,0.1924,-0.0197,0.028,0.000,0.197,0.008,100.128
947,240.787,72.4081,-29.251,11.293,-81.66,2.547,0.279,-29.529,11.270,0.2181,-0.0449,0.026,0.000,0.197,0.018,100.258
948,241.037,45.3482,-29.218,11.169,-81.14,2.546,0.276,-29.489,11.118,0.2184,-0.1780,0.014,0.000,0.196,0.022,100.498
949,241.337,64.2453,-29.183,11.046,-80.60,2.536,0.276,-29.447,10.966,0.1982,0.0255,0.032,0.000,0.196,0.035,50.262
950,241.586,46.4032,-29.147,10.924,-80.03,2.521,0.280,-29.404,10.815,0.1912,0.0230,0.032,0.000,0.196,0.042,100.034
951,241.937,76.0765,-29.109,10.802,-79.45,2.528,0.286,-29.360,10.665,0.1877,0.0523,0.035,0.000,0.196,0.048,100.002
952,242.187,75.8465,-29.071,10.681,-78.90,2.535,0.289,-29.360,10.665,0.1982,0.1464,0.043,0.000,0.196,0.038,50.240
953,242.537,75.6829,-29.032,10.560,-78.38,2.544,0.285,-29.314,10.514,0.1625,-0.0950,0.022,0.000,0.197,0.023,99.978
954,242.837,53.7803,-28.991,10.438,-77.85,2.555,0.284,-29.266,10.365,0.2126,-0.0204,0.028,0.000,0.197,0.005,100.715
955,243.137,42.1061,-28.951,10.317,-77.32,2.545,0.285,-29.217,10.216,0.1725,-0.1436,0.017,0.000,0.197,-0.006,100.141
956,243.436,75.3769,-28.909,10.196,-76.81,2.524,0.287,-29.166,10.067,0.1913,0.0155,0.031,0.000,0.197,-0.027,100.107
957,243.687,46.2743,-28.866,10.076,-76.32,2.508,0.293,-29.113,9.919,0.1631,0.2061,0.048,0.000,0.197,-0.044,50.110
958,243.886,49.0572,-28.823,9.957,-75.83,2.515,0.293,-29.113,9.919,0.1640,0.0871,0.038,0.000,0.197,-0.040,50.752
959,244.136,46.4138,-28.779,9.837,-75.35,2.542,0.288,-29.059,9.771,0.1554,-0.0040,0.030,0.000,0.197,-0.036,50.134
960,244.387,54.2390,-28.735,9.717,-74.89,2.559,0.284,-29.004,9.624,0.1741,-0.1279,0.019,0.000,0.197,-0.038,50.224
