step,t,solve_ms,mx,my,myaw_deg,v,min_dist,ref_x,ref_y,steer_rad,accel_cmd,throttle,brake,z,vz
1031,47.455,16.4652,-27.049,25.223,-134.94,2.248,0.802,-26.457,24.682,0.0971,0.0744,0.033,0.000,0.197,-0.036
1032,47.495,18.1870,-27.105,25.152,-134.55,2.255,0.801,-26.457,24.682,0.1087,-0.1184,0.016,0.000,0.197,0.028
1033,47.534,15.2834,-27.161,25.081,-134.17,2.244,0.796,-26.558,24.561,0.1187,-0.1049,0.017,0.000,0.197,0.021
1034,47.574,14.9800,-27.217,25.010,-133.83,2.232,0.797,-26.558,24.561,0.1164,0.0269,0.029,0.000,0.197,-0.032
1035,47.615,14.4177,-27.271,24.939,-133.49,2.228,0.791,-26.657,24.440,0.0957,-0.0447,0.022,0.000,0.197,-0.019
1036,47.655,18.0601,-27.324,24.867,-133.13,2.202,0.791,-26.755,24.317,0.1048,0.1483,0.039,0.000,0.197,0.022
1037,47.695,16.8407,-27.377,24.795,-132.75,2.219,0.785,-26.755,24.317,0.1011,0.0566,0.031,0.000,0.196,0.012
1038,47.734,16.7745,-27.430,24.723,-132.36,2.227,0.784,-26.852,24.194,0.0904,-0.0125,0.025,0.000,0.197,-0.016
1039,47.776,16.1663,-27.483,24.651,-131.99,2.227,0.779,-26.852,24.194,0.0964,0.0513,0.031,0.000,0.197,0.001
1040,47.815,14.6428,-27.535,24.577,-131.65,2.241,0.777,-26.948,24.069,0.0979,0.1554,0.040,0.000,0.197,0.031
1041,47.854,16.9231,-27.587,24.505,-131.32,2.252,0.774,-26.948,24.069,0.0906,0.2230,0.047,0.000,0.197,0.002
1042,47.895,14.6025,-27.639,24.431,-131.00,2.247,0.771,-27.042,23.943,0.0989,0.0241,0.029,0.000,0.198,-0.026
1043,47.935,15.9408,-27.692,24.357,-130.66,2.271,0.770,-27.042,23.943,0.1033,0.2505,0.049,0.000,0.198,0.012
1044,47.975,14.3697,-27.744,24.282,-130.32,2.293,0.766,-27.135,23.817,0.1065,-0.1401,0.015,0.000,0.198,0.029
1045,48.015,15.8812,-27.796,24.206,-129.99,2.298,0.767,-27.135,23.817,0.1038,0.0579,0.032,0.000,0.198,-0.019
1046,48.054,14.6836,-27.848,24.129,-129.64,2.312,0.761,-27.227,23.689,0.0962,0.0126,0.028,0.000,0.198,-0.030
1047,48.095,14.3741,-27.899,24.051,-129.26,2.316,0.761,-27.317,23.561,0.1046,0.0340,0.030,0.000,0.198,0.008
1048,48.135,15.1189,-27.949,23.973,-128.88,2.309,0.754,-27.317,23.561,0.1032,-0.0926,0.019,0.000,0.197,0.020
1049,48.175,15.8873,-28.000,23.894,-128.52,2.317,0.753,-27.406,23.431,0.1092,-0.2255,0.007,0.000,0.198,-0.015
1050,48.215,14.9751,-28.049,23.816,-128.16,2.313,0.749,-27.406,23.431,0.1069,0.1542,0.041,0.000,0.198,-0.034
1051,48.255,14.8973,-28.098,23.737,-127.79,2.288,0.745,-27.494,23.301,0.0876,-0.0392,0.024,0.000,0.197,-0.005
1052,48.316,20.3536,-28.145,23.658,-127.41,2.278,0.743,-27.494,23.301,0.1126,-0.0127,0.026,0.000,0.197,0.015
1053,48.375,29.6684,-28.216,23.541,-126.84,2.283,0.736,-27.580,23.170,0.1086,-0.0654,0.021,0.000,0.197,0.019
1054,48.415,14.7256,-28.286,23.422,-126.32,2.291,0.731,-27.665,23.037,0.1023,-0.0490,0.023,0.000,0.197,-0.010
1055,48.475,21.6263,-28.332,23.342,-125.98,2.283,0.730,-27.748,22.904,0.0834,-0.0443,0.023,0.000,0.197,0.020
1056,48.515,15.0257,-28.399,23.223,-125.44,2.278,0.725,-27.748,22.904,0.0906,-0.1140,0.017,0.000,0.197,0.020
1057,48.556,16.5971,-28.444,23.143,-125.06,2.265,0.718,-27.830,22.770,0.0880,0.1673,0.042,0.000,0.197,0.025
1058,48.615,24.9072,-28.489,23.064,-124.72,2.257,0.719,-27.911,22.636,0.1047,0.0871,0.035,0.000,0.197,-0.008
1059,48.655,14.4518,-28.554,22.945,-124.26,2.266,0.714,-27.911,22.636,0.0996,0.0972,0.036,0.000,0.197,0.001
1060,48.695,16.5549,-28.598,22.865,-123.96,2.283,0.709,-27.990,22.500,0.0992,0.0539,0.032,0.000,0.197,-0.020
1061,48.735,15.1812,-28.642,22.784,-123.63,2.293,0.710,-27.990,22.500,0.0807,0.0472,0.031,0.000,0.197,-0.000
1062,48.777,14.4069,-28.684,22.703,-123.29,2.304,0.703,-28.068,22.364,0.0950,0.1926,0.044,0.000,0.197,0.013
1063,48.815,17.9961,-28.727,22.620,-122.92,2.321,0.703,-28.145,22.226,0.1072,-0.0544,0.023,0.000,0.197,-0.000
1064,48.855,18.0533,-28.769,22.537,-122.57,2.319,0.698,-28.145,22.226,0.0789,0.2382,0.049,0.000,0.197,-0.012
1065,48.896,14.9762,-28.811,22.454,-122.24,2.327,0.695,-28.220,22.088,0.0991,0.1377,0.040,0.000,0.198,-0.005
1066,48.935,15.7532,-28.853,22.369,-121.90,2.347,0.693,-28.220,22.088,0.0909,-0.0295,0.025,0.000,0.198,0.025
1067,48.975,15.7793,-28.894,22.285,-121.57,2.362,0.688,-28.293,21.949,0.0985,-0.0151,0.027,0.000,0.198,0.012
1068,49.017,14.7805,-28.936,22.199,-121.23,2.364,0.690,-28.293,21.949,0.0936,0.0289,0.030,0.000,0.198,-0.016
1069,49.056,14.5867,-28.977,22.113,-120.88,2.377,0.682,-28.365,21.810,0.1022,0.0335,0.031,0.000,0.198,-0.009
1070,49.095,15.5082,-29.017,22.027,-120.54,2.363,0.682,-28.436,21.670,0.0979,0.0610,0.033,0.000,0.198,0.023
1071,49.135,15.4124,-29.056,21.941,-120.20,2.364,0.677,-28.436,21.670,0.1038,-0.0242,0.026,0.000,0.197,0.007
1072,49.175,14.7952,-29.095,21.854,-119.84,2.383,0.674,-28.505,21.528,0.0970,-0.0783,0.021,0.000,0.197,-0.030
1073,49.215,14.8805,-29.133,21.767,-119.46,2.379,0.672,-28.505,21.528,0.0967,-0.1373,0.016,0.000,0.197,-0.010
1074,49.256,14.6429,-29.171,21.679,-119.09,2.365,0.666,-28.572,21.387,0.1013,-0.1350,0.016,0.000,0.197,0.001
1075,49.295,16.9095,-29.208,21.591,-118.73,2.357,0.667,-28.639,21.244,0.1052,0.1875,0.044,0.000,0.197,0.014
1076,49.335,15.6379,-29.244,21.504,-118.36,2.349,0.659,-28.639,21.244,0.0798,-0.1451,0.015,0.000,0.197,-0.012
1077,49.376,15.8483,-29.279,21.417,-118.00,2.333,0.657,-28.703,21.101,0.0896,-0.0359,0.024,0.000,0.196,-0.023
1078,49.415,15.8195,-29.314,21.329,-117.62,2.340,0.652,-28.703,21.101,0.0949,-0.2022,0.010,0.000,0.196,-0.012
1079,49.477,17.3750,-29.349,21.242,-117.26,2.342,0.648,-28.766,20.957,0.1017,-0.0390,0.024,0.000,0.197,0.021
1080,49.536,20.2850,-29.400,21.111,-116.76,2.317,0.645,-28.828,20.813,0.1015,0.0220,0.029,0.000,0.197,-0.014
1081,49.574,14.8754,-29.448,20.981,-116.26,2.300,0.642,-28.888,20.668,0.1003,-0.0607,0.022,0.000,0.196,-0.032
1082,49.615,14.9871,-29.479,20.895,-115.90,2.285,0.634,-28.888,20.668,0.0996,-0.0042,0.027,0.000,0.196,0.015
1083,49.656,17.0290,-29.511,20.808,-115.53,2.289,0.632,-28.947,20.522,0.0845,0.0974,0.036,0.000,0.196,0.030
1084,49.697,16.6757,-29.540,20.722,-115.15,2.294,0.627,-28.947,20.522,0.0873,-0.1029,0.018,0.000,0.196,-0.015
1085,49.757,26.2300,-29.570,20.635,-114.79,2.289,0.623,-29.004,20.376,0.0984,0.1068,0.037,0.000,0.197,-0.012
1086,49.815,28.8183,-29.615,20.504,-114.30,2.285,0.621,-29.059,20.229,0.0806,-0.0851,0.020,0.000,0.197,-0.010
1087,49.855,16.4177,-29.659,20.374,-113.84,2.288,0.617,-29.059,20.229,0.0920,0.1616,0.042,0.000,0.197,-0.008
1088,49.896,15.3126,-29.688,20.286,-113.52,2.288,0.610,-29.113,20.081,0.0949,0.1198,0.038,0.000,0.197,-0.014
1089,49.935,17.3766,-29.716,20.199,-113.19,2.297,0.611,-29.166,19.933,0.1082,0.1156,0.038,0.000,0.198,0.005
1090,49.977,15.2040,-29.744,20.111,-112.88,2.312,0.605,-29.166,19.933,0.0795,-0.0185,0.026,0.000,0.197,0.018
1091,50.036,20.0898,-29.772,20.021,-112.55,2.324,0.604,-29.217,19.784,0.0852,-0.0613,0.022,0.000,0.197,-0.007
1092,50.075,14.8802,-29.812,19.887,-112.03,2.341,0.601,-29.266,19.635,0.1022,0.0721,0.034,0.000,0.197,0.028
1093,50.116,14.5029,-29.839,19.797,-111.69,2.339,0.595,-29.266,19.635,0.1012,0.0875,0.036,0.000,0.198,-0.018
1094,50.175,33.7259,-29.864,19.707,-111.39,2.328,0.594,-29.314,19.486,0.0809,-0.2051,0.010,0.000,0.198,-0.023
1095,50.215,14.9046,-29.902,19.571,-110.91,2.341,0.591,-29.360,19.335,0.0949,0.0663,0.033,0.000,0.198,-0.041
1096,50.256,15.0876,-29.926,19.480,-110.56,2.336,0.585,-29.360,19.335,0.1014,-0.1734,0.012,0.000,0.198,0.008
1097,50.294,16.8191,-29.950,19.391,-110.21,2.333,0.584,-29.404,19.185,0.1041,-0.0725,0.021,0.000,0.197,0.037
1098,50.336,15.4927,-29.973,19.300,-109.87,2.329,0.580,-29.404,19.185,0.0811,-0.0341,0.024,0.000,0.197,-0.011
1099,50.375,15.0414,-29.995,19.210,-109.53,2.299,0.576,-29.447,19.034,0.0894,0.0440,0.031,0.000,0.197,-0.033
1100,50.416,15.0091,-30.017,19.120,-109.18,2.296,0.576,-29.447,19.034,0.0870,0.0155,0.029,0.000,0.197,-0.001
1101,50.455,15.4276,-30.038,19.030,-108.83,2.300,0.569,-29.489,18.882,0.0924,-0.0193,0.026,0.000,0.197,0.031
1102,50.516,24.8493,-30.059,18.940,-108.51,2.305,0.571,-29.529,18.730,0.0967,-0.0354,0.024,0.000,0.197,0.015
1103,50.556,14.6753,-30.090,18.805,-108.04,2.304,0.566,-29.529,18.730,0.0831,-0.0053,0.027,0.000,0.197,0.027
1104,50.614,23.6956,-30.110,18.714,-107.71,2.302,0.560,-29.567,18.578,0.0947,0.0741,0.034,0.000,0.197,-0.008
1105,50.677,19.5783,-30.138,18.578,-107.20,2.308,0.556,-29.604,18.425,0.0686,0.2162,0.047,0.000,0.197,0.023
1106,50.735,32.9948,-30.166,18.442,-106.72,2.305,0.554,-29.639,18.272,0.0674,0.2206,0.047,0.000,0.197,0.038
1107,50.774,14.3078,-30.193,18.306,-106.27,2.336,0.554,-29.672,18.119,0.0849,-0.1509,0.015,0.000,0.198,0.051
1108,50.815,14.5543,-30.212,18.214,-105.97,2.372,0.548,-29.672,18.119,0.0722,0.0687,0.034,0.000,0.198,0.022
1109,50.855,15.1556,-30.231,18.121,-105.71,2.360,0.549,-29.704,17.965,0.0869,0.1061,0.037,0.000,0.199,-0.032
1110,50.895,15.1047,-30.249,18.028,-105.46,2.358,0.549,-29.704,17.965,0.0813,0.0146,0.029,0.000,0.199,-0.012
1111,50.935,15.1467,-30.267,17.935,-105.20,2.362,0.547,-29.734,17.811,0.0847,-0.0995,0.019,0.000,0.199,0.028
1112,50.976,14.9972,-30.284,17.841,-104.91,2.382,0.551,-29.734,17.811,0.0939,-0.1445,0.015,0.000,0.198,-0.004
1113,51.015,14.5870,-30.300,17.748,-104.61,2.370,0.545,-29.763,17.656,0.1091,0.2171,0.047,0.000,0.198,-0.034
1114,51.055,16.3842,-30.316,17.654,-104.29,2.364,0.548,-29.790,17.502,0.0956,-0.0595,0.023,0.000,0.198,-0.025
1115,51.095,14.9017,-30.330,17.560,-103.96,2.354,0.543,-29.790,17.502,0.0882,-0.0394,0.024,0.000,0.198,0.013
1116,51.134,16.2895,-30.343,17.466,-103.61,2.363,0.541,-29.815,17.347,0.0990,-0.1081,0.018,0.000,0.197,0.028
1117,51.175,14.7880,-30.356,17.372,-103.26,2.374,0.542,-29.815,17.347,0.0889,-0.0850,0.020,0.000,0.197,-0.006
1118,51.214,14.8391,-30.369,17.277,-102.91,2.363,0.537,-29.839,17.191,0.1078,-0.2602,0.005,0.000,0.197,-0.042
1119,51.255,16.2491,-30.380,17.185,-102.59,2.341,0.540,-29.861,17.036,0.0861,-0.2104,0.009,0.000,0.198,0.003
1120,51.295,15.6860,-30.392,17.091,-102.26,2.319,0.533,-29.861,17.036,0.0869,0.0041,0.027,0.000,0.197,0.049
1121,51.336,16.7280,-30.402,16.999,-101.92,2.309,0.534,-29.882,16.880,0.0826,0.0445,0.031,0.000,0.197,-0.002
1122,51.374,16.4043,-30.412,16.908,-101.59,2.280,0.531,-29.882,16.880,0.0848,0.2752,0.052,0.000,0.197,-0.052
1123,51.437,22.6331,-30.422,16.817,-101.29,2.280,0.530,-29.901,16.724,0.0855,-0.0692,0.021,0.000,0.197,0.006
1124,51.476,14.7826,-30.436,16.679,-100.85,2.317,0.530,-29.918,16.568,0.0838,0.1940,0.045,0.000,0.197,-0.016
1125,51.535,26.2267,-30.446,16.586,-100.54,2.334,0.528,-29.918,16.568,0.0813,-0.1600,0.013,0.000,0.197,0.043
1126,51.596,18.8134,-30.458,16.445,-100.07,2.356,0.526,-29.933,16.412,0.0861,-0.0645,0.022,0.000,0.198,0.014
1127,51.655,20.5897,-30.470,16.304,-99.60,2.351,0.525,-29.947,16.255,0.1023,0.1831,0.044,0.000,0.198,-0.021
1128,51.694,14.5270,-30.480,16.164,-99.15,2.325,0.525,-29.960,16.099,0.0835,-0.0171,0.026,0.000,0.198,-0.031
1129,51.734,16.1127,-30.486,16.071,-98.85,2.332,0.527,-29.960,16.099,0.1042,-0.0183,0.026,0.000,0.198,-0.025
1130,51.795,19.8241,-30.492,15.978,-98.53,2.334,0.523,-29.970,15.942,0.0912,-0.0934,0.019,0.000,0.198,0.033
1131,51.855,23.4682,-30.499,15.837,-98.04,2.342,0.522,-29.979,15.785,0.0861,0.2492,0.050,0.000,0.198,-0.002
1132,51.895,14.4972,-30.505,15.696,-97.55,2.327,0.522,-29.987,15.628,0.0985,-0.0086,0.027,0.000,0.198,-0.035
1133,51.935,15.5316,-30.508,15.602,-97.22,2.330,0.522,-29.987,15.628,0.0804,0.0062,0.028,0.000,0.198,0.047
1134,51.975,16.5105,-30.511,15.508,-96.89,2.354,0.520,-29.993,15.471,0.0945,0.0375,0.031,0.000,0.197,0.030
1135,52.015,15.8205,-30.513,15.414,-96.56,2.357,0.523,-29.993,15.471,0.0858,-0.1002,0.019,0.000,0.197,-0.032
1136,52.056,16.0654,-30.515,15.319,-96.26,2.351,0.518,-29.997,15.314,0.0835,0.0441,0.032,0.000,0.198,-0.027
1137,52.115,19.1199,-30.517,15.224,-95.94,2.354,0.522,-29.999,15.157,0.0900,-0.1258,0.017,0.000,0.198,0.029
1138,52.156,14.8929,-30.518,15.083,-95.47,2.353,0.524,-29.999,15.157,0.0981,-0.0720,0.021,0.000,0.198,-0.004
1139,52.214,32.3519,-30.518,14.989,-95.16,2.340,0.518,-30.000,15.000,0.0814,-0.1907,0.011,0.000,0.198,0.035
1140,52.256,14.9416,-30.517,14.849,-94.68,2.332,0.518,-29.999,14.843,0.0932,0.1372,0.039,0.000,0.198,-0.004
1141,52.295,15.1788,-30.515,14.755,-94.34,2.312,0.523,-29.997,14.686,0.1095,0.1069,0.037,0.000,0.197,0.037
1142,52.336,17.4591,-30.513,14.662,-94.02,2.319,0.517,-29.997,14.686,0.0932,0.0453,0.032,0.000,0.197,0.001
1143,52.375,15.1947,-30.511,14.569,-93.69,2.320,0.520,-29.993,14.529,0.0859,-0.0756,0.021,0.000,0.197,-0.042
1144,52.415,14.2503,-30.507,14.476,-93.37,2.332,0.517,-29.993,14.529,0.0862,-0.1474,0.014,0.000,0.197,-0.014
1145,52.455,16.0120,-30.503,14.382,-93.03,2.340,0.517,-29.987,14.372,0.0756,0.0430,0.031,0.000,0.197,0.047
1146,52.515,27.7658,-30.499,14.288,-92.69,2.336,0.519,-29.987,14.372,0.0984,-0.0460,0.023,0.000,0.197,0.011
1147,52.555,14.9673,-30.493,14.149,-92.22,2.324,0.518,-29.979,14.215,0.0716,0.0108,0.028,0.000,0.198,0.038
1148,52.596,14.3202,-30.488,14.056,-91.95,2.313,0.518,-29.970,14.058,0.0911,0.1771,0.043,0.000,0.198,-0.022
1149,52.655,27.9046,-30.484,13.963,-91.68,2.313,0.522,-29.970,14.058,0.0995,-0.1116,0.018,0.000,0.198,-0.026
1150,52.695,15.0107,-30.476,13.823,-91.28,2.332,0.522,-29.960,13.901,0.0975,-0.0794,0.020,0.000,0.198,-0.033
1151,52.735,15.3570,-30.470,13.730,-90.99,2.350,0.523,-29.947,13.745,0.0882,0.0197,0.029,0.000,0.198,-0.002
1152,52.775,14.5953,-30.463,13.637,-90.68,2.325,0.527,-29.947,13.745,0.1000,-0.0568,0.022,0.000,0.198,0.027
1153,52.816,15.8281,-30.455,13.544,-90.37,2.327,0.524,-29.933,13.588,0.1048,0.0036,0.028,0.000,0.197,0.005
1154,52.877,19.1607,-30.447,13.451,-90.03,2.330,0.529,-29.918,13.432,0.0902,-0.1172,0.017,0.000,0.197,-0.028
1155,52.915,15.7561,-30.432,13.311,-89.53,2.328,0.528,-29.918,13.432,0.0927,-0.1917,0.010,0.000,0.197,-0.005
1156,52.957,17.2190,-30.422,13.219,-89.17,2.323,0.524,-29.901,13.276,0.1105,0.0371,0.030,0.000,0.197,-0.028
1157,53.014,20.9937,-30.411,13.126,-88.82,2.297,0.529,-29.882,13.120,0.0843,0.0970,0.035,0.000,0.197,-0.000
1158,53.054,16.7123,-30.393,12.989,-88.32,2.279,0.528,-29.882,13.120,0.1043,0.0538,0.032,0.000,0.197,-0.039
1159,53.095,17.2589,-30.381,12.898,-87.97,2.298,0.524,-29.861,12.964,0.1081,-0.0531,0.022,0.000,0.197,0.024
1160,53.135,17.2496,-30.368,12.806,-87.62,2.314,0.529,-29.839,12.809,0.1045,-0.1849,0.011,0.000,0.197,0.024
1161,53.175,14.4541,-30.355,12.715,-87.29,2.306,0.524,-29.839,12.809,0.0963,0.1471,0.040,0.000,0.197,-0.029
1162,53.215,14.7771,-30.340,12.623,-86.93,2.292,0.526,-29.815,12.653,0.0951,-0.2428,0.005,0.000,0.197,-0.025
1163,53.256,16.1541,-30.325,12.532,-86.55,2.296,0.524,-29.815,12.653,0.0815,0.0496,0.031,0.000,0.197,0.019
1164,53.315,19.0134,-30.310,12.442,-86.20,2.280,0.523,-29.790,12.498,0.1063,-0.1469,0.014,0.000,0.197,0.011
1165,53.374,28.4675,-30.287,12.307,-85.70,2.273,0.525,-29.763,12.344,0.0992,-0.0413,0.023,0.000,0.197,0.023
1166,53.415,14.9038,-30.264,12.173,-85.25,2.249,0.529,-29.763,12.344,0.0953,-0.0348,0.023,0.000,0.198,0.010
1167,53.475,20.4180,-30.247,12.084,-84.95,2.246,0.524,-29.734,12.189,0.0978,-0.0512,0.022,0.000,0.197,0.003
1168,53.535,27.7098,-30.221,11.951,-84.46,2.240,0.524,-29.704,12.035,0.0631,-0.1267,0.015,0.000,0.197,0.010
1169,53.575,14.4040,-30.194,11.819,-83.93,2.229,0.526,-29.672,11.881,0.0975,-0.0459,0.022,0.000,0.197,0.014
1170,53.636,21.6579,-30.176,11.731,-83.60,2.231,0.525,-29.672,11.881,0.0985,-0.0877,0.018,0.000,0.196,0.018
1171,53.695,26.9214,-30.148,11.601,-83.14,2.208,0.525,-29.639,11.728,0.0952,0.2409,0.047,0.000,0.197,0.017
1172,53.755,20.5239,-30.118,11.471,-82.67,2.195,0.525,-29.604,11.575,0.0926,0.0994,0.035,0.000,0.197,0.006
1173,53.796,15.0080,-30.087,11.342,-82.16,2.213,0.526,-29.567,11.422,0.0937,0.1854,0.043,0.000,0.197,0.016
1174,53.836,16.8584,-30.066,11.255,-81.83,2.235,0.526,-29.567,11.422,0.0887,-0.0761,0.020,0.000,0.197,0.012
1175,53.895,26.7369,-30.044,11.168,-81.49,2.258,0.526,-29.529,11.270,0.0793,-0.0771,0.020,0.000,0.197,-0.001
1176,53.935,14.6407,-30.011,11.037,-81.02,2.264,0.528,-29.489,11.118,0.0678,0.0595,0.032,0.000,0.198,0.003
1177,53.975,16.4183,-29.988,10.949,-80.70,2.246,0.527,-29.489,11.118,0.0952,0.0913,0.035,0.000,0.198,0.003
1178,54.015,15.0821,-29.966,10.862,-80.41,2.241,0.529,-29.447,10.966,0.1040,0.0689,0.033,0.000,0.198,0.005
1179,54.056,16.0024,-29.944,10.774,-80.15,2.251,0.532,-29.447,10.966,0.0880,0.0319,0.030,0.000,0.198,0.010
1180,54.095,17.3960,-29.921,10.687,-79.89,2.256,0.532,-29.404,10.815,0.0897,0.1230,0.038,0.000,0.198,-0.011
1181,54.135,16.7766,-29.897,10.599,-79.63,2.268,0.538,-29.404,10.815,0.0911,-0.3111,0.000,0.001,0.198,-0.018
1182,54.175,14.5291,-29.872,10.511,-79.32,2.279,0.535,-29.360,10.665,0.0782,0.0946,0.035,0.000,0.198,-0.003
1183,54.235,20.9842,-29.846,10.424,-78.99,2.274,0.540,-29.314,10.514,0.1016,0.1156,0.037,0.000,0.197,0.003
1184,54.295,22.4067,-29.807,10.293,-78.50,2.260,0.541,-29.314,10.514,0.0987,0.0476,0.031,0.000,0.197,0.020
1185,54.355,23.8418,-29.768,10.164,-78.07,2.265,0.541,-29.266,10.365,0.0959,-0.0360,0.024,0.000,0.198,0.018
1186,54.396,17.4159,-29.727,10.032,-77.63,2.288,0.542,-29.217,10.216,0.0822,-0.1333,0.015,0.000,0.198,0.004
1187,54.436,15.7840,-29.698,9.945,-77.31,2.289,0.546,-29.166,10.067,0.0803,0.0523,0.031,0.000,0.197,0.015
1188,54.495,23.5980,-29.669,9.857,-76.94,2.289,0.545,-29.166,10.067,0.1101,0.0498,0.031,0.000,0.197,-0.006
1189,54.535,14.6864,-29.625,9.727,-76.45,2.281,0.547,-29.113,9.919,0.0997,0.0374,0.030,0.000,0.198,0.007
1190,54.595,18.1621,-29.596,9.641,-76.17,2.279,0.552,-29.059,9.771,0.0980,0.0787,0.034,0.000,0.198,-0.013
1191,54.654,27.2164,-29.550,9.511,-75.74,2.289,0.555,-29.059,9.771,0.0871,0.0379,0.030,0.000,0.197,-0.010
1192,54.696,14.3999,-29.502,9.381,-75.22,2.306,0.554,-29.004,9.624,0.0969,-0.3493,0.000,0.004,0.197,0.002
1193,54.756,23.8600,-29.469,9.294,-74.85,2.306,0.554,-28.947,9.478,0.0953,0.1825,0.043,0.000,0.197,-0.019
1194,54.815,25.4431,-29.420,9.166,-74.35,2.267,0.557,-28.888,9.332,0.1049,-0.0715,0.020,0.000,0.197,-0.016
1195,54.856,14.4741,-29.369,9.040,-73.87,2.258,0.561,-28.828,9.187,0.0884,0.0560,0.032,0.000,0.197,0.004
1196,54.895,16.9896,-29.335,8.955,-73.53,2.275,0.557,-28.828,9.187,0.0922,-0.1150,0.017,0.000,0.197,-0.030
1197,54.935,15.2089,-29.300,8.871,-73.17,2.282,0.560,-28.766,9.043,0.0985,0.0521,0.031,0.000,0.197,-0.008
1198,54.975,17.9285,-29.264,8.786,-72.83,2.272,0.560,-28.766,9.043,0.0962,-0.0921,0.019,0.000,0.197,0.032
1199,55.015,14.9580,-29.229,8.702,-72.50,2.274,0.561,-28.703,8.899,0.0978,0.1893,0.043,0.000,0.197,-0.005
1200,55.055,15.0271,-29.192,8.619,-72.16,2.267,0.563,-28.703,8.899,0.1081,0.0299,0.029,0.000,0.197,-0.020
1201,55.095,14.6117,-29.155,8.536,-71.83,2.263,0.562,-28.639,8.756,0.1095,-0.0328,0.024,0.000,0.197,-0.004
1202,55.137,14.9452,-29.118,8.452,-71.48,2.283,0.567,-28.639,8.756,0.1061,0.0123,0.028,0.000,0.197,0.026
1203,55.175,14.2770,-29.079,8.369,-71.11,2.288,0.562,-28.572,8.613,0.0951,0.0983,0.036,0.000,0.197,-0.004
1204,55.236,21.0118,-29.039,8.286,-70.73,2.273,0.566,-28.505,8.472,0.0974,0.0406,0.031,0.000,0.196,-0.028
1205,55.295,29.3574,-28.979,8.162,-70.16,2.291,0.567,-28.505,8.472,0.1012,0.2257,0.047,0.000,0.197,-0.009
1206,55.336,15.3538,-28.919,8.038,-69.65,2.300,0.565,-28.436,8.330,0.0943,-0.1733,0.012,0.000,0.197,0.010
1207,55.375,14.7385,-28.878,7.955,-69.31,2.315,0.564,-28.365,8.190,0.1028,0.0969,0.036,0.000,0.197,-0.036
1208,55.415,14.8438,-28.835,7.872,-68.95,2.318,0.568,-28.365,8.190,0.1108,0.0520,0.032,0.000,0.198,-0.004
1209,55.455,16.9493,-28.793,7.789,-68.60,2.313,0.564,-28.293,8.051,0.1020,0.0235,0.029,0.000,0.197,0.039
1210,55.516,18.9951,-28.749,7.707,-68.23,2.323,0.568,-28.220,7.912,0.0953,-0.0103,0.026,0.000,0.197,-0.003
1211,55.575,21.9192,-28.683,7.583,-67.67,2.329,0.568,-28.220,7.912,0.1141,-0.0638,0.022,0.000,0.197,0.022
1212,55.614,15.9052,-28.616,7.460,-67.11,2.330,0.566,-28.145,7.774,0.1015,-0.1342,0.015,0.000,0.197,0.039
1213,55.655,16.2903,-28.570,7.378,-66.75,2.331,0.564,-28.068,7.636,0.0974,0.0019,0.027,0.000,0.197,0.012
1214,55.696,16.9307,-28.524,7.297,-66.40,2.304,0.568,-28.068,7.636,0.0883,-0.0386,0.024,0.000,0.197,-0.027
1215,55.735,14.9800,-28.478,7.217,-66.04,2.296,0.564,-27.990,7.500,0.1026,-0.0588,0.022,0.000,0.197,-0.024
1216,55.775,14.7897,-28.432,7.137,-65.69,2.297,0.568,-27.911,7.364,0.1102,-0.0980,0.018,0.000,0.197,0.032
1217,55.816,15.0782,-28.386,7.058,-65.36,2.292,0.565,-27.911,7.364,0.0986,0.1267,0.038,0.000,0.197,0.025
1218,55.856,14.5377,-28.340,6.979,-65.03,2.276,0.568,-27.830,7.230,0.1056,-0.1859,0.010,0.000,0.197,-0.033
1219,55.916,19.2328,-28.292,6.900,-64.70,2.289,0.567,-27.830,7.230,0.0934,-0.1963,0.009,0.000,0.197,-0.036
1220,55.957,17.1198,-28.220,6.783,-64.15,2.277,0.566,-27.748,7.096,0.0858,0.0130,0.028,0.000,0.197,-0.053
1221,55.996,16.1046,-28.171,6.706,-63.78,2.251,0.568,-27.665,6.963,0.1012,0.0493,0.031,0.000,0.197,0.013
1222,56.036,16.4712,-28.123,6.630,-63.42,2.238,0.566,-27.665,6.963,0.0876,-0.1577,0.013,0.000,0.196,0.048
1223,56.095,27.0577,-28.075,6.554,-63.09,2.239,0.567,-27.580,6.830,0.0875,-0.1300,0.015,0.000,0.197,-0.015
1224,56.136,14.6557,-28.002,6.441,-62.64,2.230,0.570,-27.494,6.699,0.0847,-0.1262,0.015,0.000,0.197,0.000
1225,56.175,17.7952,-27.954,6.366,-62.34,2.202,0.568,-27.494,6.699,0.0953,0.0689,0.032,0.000,0.197,-0.036
1226,56.215,16.5773,-27.906,6.292,-62.04,2.186,0.571,-27.406,6.569,0.0964,0.0176,0.028,0.000,0.197,0.011
1227,56.256,17.0006,-27.858,6.219,-61.74,2.183,0.571,-27.406,6.569,0.1024,0.3667,0.059,0.000,0.197,0.026
1228,56.295,14.7919,-27.810,6.147,-61.44,2.187,0.572,-27.317,6.439,0.0982,0.0463,0.031,0.000,0.197,-0.026
1229,56.336,15.0645,-27.760,6.074,-61.14,2.212,0.574,-27.317,6.439,0.0866,0.1669,0.041,0.000,0.197,-0.014
