step,t,solve_ms,mx,my,myaw_deg,v,min_dist,ref_x,ref_y,steer_rad,accel_cmd,throttle,brake,z,vz,obs_clear
107.000000,5.350000,3699.330200,12.875435,-0.150027,9.820186,2.306795,0.152024,12.900000,0.000000,0.041797,0.092300,0.000000,0.000000,0.000000,0.000000,0.366912
108.000000,5.400000,4703.823100,12.989085,-0.130355,10.004435,2.311410,0.130811,13.000000,0.000000,0.035935,0.067598,0.000000,0.000000,0.000000,0.000000,0.328145
109.000000,5.450000,4146.243300,13.102898,-0.110277,10.163138,2.314789,0.110315,13.100000,0.000000,0.018903,0.083031,0.000000,0.000000,0.000000,0.000000,0.294093
110.000000,5.500000,3940.692900,13.216822,-0.089855,10.246718,2.318941,0.091416,13.200000,0.000000,0.004591,0.051455,0.000000,0.000000,0.000000,0.000000,0.263112
111.000000,5.550000,3958.235700,13.330919,-0.069229,10.267052,2.321514,0.075820,13.300000,0.000000,0.004228,0.043377,0.000000,0.000000,0.000000,0.000000,0.236263
112.000000,5.600000,3909.025300,13.445136,-0.048541,10.285797,2.323683,0.066283,13.400000,0.000000,-0.009375,0.080904,0.000000,0.000000,0.000000,0.000000,0.216672
113.000000,5.650000,3915.298200,13.559453,-0.027795,10.244190,2.327728,0.049159,13.600000,0.000000,-0.024218,0.067563,0.000000,0.000000,0.000000,0.000000,0.202249
114.000000,5.700000,4478.595800,13.673984,-0.007096,10.136507,2.331106,0.026966,13.700000,0.000000,-0.022383,0.091071,0.000000,0.000000,0.000000,0.000000,0.193263
115.000000,5.750000,4087.788700,13.788720,0.013417,10.036838,2.335660,0.017528,13.800000,0.000000,-0.026564,0.080707,0.000000,0.000000,0.000000,0.000000,0.193049
116.000000,5.800000,5792.139300,13.903716,0.033770,9.918314,2.339695,0.033974,13.900000,0.000000,-0.037297,0.095017,0.000000,0.000000,0.000000,0.000000,0.199337
117.000000,5.850000,5213.054300,14.018953,0.053920,9.751574,2.344446,0.057154,14.000000,0.000000,-0.045511,0.123403,0.000000,0.000000,0.000000,0.000000,0.201842
118.000000,5.900000,4271.271900,14.134481,0.073774,9.547655,2.350616,0.081435,14.100000,0.000000,-0.049296,0.113864,0.000000,0.000000,0.000000,0.000000,0.210171
119.000000,5.950000,4540.170300,14.250384,0.093269,9.326169,2.356309,0.105645,14.300000,0.000000,-0.049114,0.151439,0.000000,0.000000,0.000000,0.000000,0.224955
